concept,n_concept,n_concept_list,category,concept_eng,list,exemplar,count,avg_rank_order,dominance,min_rank,max_rank,first_occur,availability_montefinese,availability,outliers,exemplar_string,classif,llama3.1,llama3.2,mistral,llava,idefics2,nemo,mixtral,llama3.1-70b
pizza,132,5,FOODS,pizza,10,PIZZA_napoletana,10,5.5,0.3125,1,15,0.0625,0.1531622099309579,0.1831492685160472,False,pizza napoletana,many_exemplars,6.024291038513184,6.012558460235596,6.970846652984619,5.820958137512207,4.32662296295166,6.290181636810303,7.557470798492432,5.849076271057129
pizza,132,5,FOODS,pizza,10,PIZZA_ai quattro formaggi,13,5.461538461538462,0.40625,2,11,0.0,0.1926618446227743,0.1695712637527147,False,pizza ai quattro formaggi,many_exemplars,6.039640426635742,6.072186470031738,7.623525142669678,6.4079670906066895,4.844628810882568,6.519649028778076,7.8095784187316895,5.796900272369385
pizza,132,5,FOODS,pizza,10,PIZZA_romana,8,6.125,0.25,2,16,0.0,0.0892555678392274,0.1375295771786486,False,pizza romana,many_exemplars,6.293636322021484,6.321208953857422,8.06075382232666,6.737519264221191,5.096591949462891,8.436222076416016,8.300039291381836,5.964249134063721
pizza,132,5,FOODS,pizza,10,PIZZA_bianca,7,4.571428571428571,0.21875,1,10,0.03125,0.0960908577284463,0.1154644195215968,False,pizza bianca,many_exemplars,6.181704998016357,6.320308208465576,7.269255638122559,6.354298114776611,4.618982791900635,8.232662200927734,8.52586841583252,5.880483627319336
pizza,132,5,FOODS,pizza,10,PIZZA_rossa,5,4.8,0.15625,1,9,0.03125,0.0526746557362232,0.0726699077713969,False,pizza rossa,many_exemplars,6.268464088439941,6.333880424499512,8.341621398925781,6.6258392333984375,5.172145366668701,7.702867984771728,9.208585739135742,6.0321044921875
pizza,132,5,FOODS,pizza,10,PIZZA_ortolana,5,8.2,0.15625,5,12,0.0,0.0056870497045121,0.039649384724063,False,pizza ortolana,many_exemplars,6.305620670318604,6.437628269195557,7.911532878875732,6.721427440643311,5.069150924682617,7.175370216369629,8.50458812713623,6.075757026672363
pizza,132,5,FOODS,pizza,10,PIZZA_vegetariana,4,5.25,0.125,3,8,0.0,0.0098011579628066,0.0361225414423807,False,pizza vegetariana,many_exemplars,6.167372703552246,6.226962566375732,7.71036958694458,6.251080989837647,4.485028266906738,7.410161018371582,8.363285064697266,5.873729705810547
pizza,132,5,FOODS,pizza,10,PIZZA_wurstel e patatine,5,7.8,0.15625,7,11,0.0,0.0040676664471494,0.0345804079988071,False,pizza wurstel e patatine,many_exemplars,6.369682788848877,6.528262138366699,7.752274990081787,6.899341106414795,5.502148628234863,7.161434650421143,8.968159675598145,5.890321254730225
poltrona,133,6,FURNITURE,armchair,8,POLTRONA_reclinabile,15,1.733333333333333,0.46875,1,4,0.1875,0.4187148437995482,0.3067728439565655,False,poltrona reclinabile,medium_exemplars,5.738692760467529,5.987629890441895,6.854392528533936,5.756718635559082,4.221521377563477,6.122344970703125,7.529046535491943,5.701583862304688
poltrona,133,6,FURNITURE,armchair,8,POLTRONA_a dondolo,11,2.545454545454545,0.34375,1,12,0.15625,0.2777836586189425,0.2813683526242941,False,poltrona a dondolo,medium_exemplars,5.922942638397217,6.257216930389404,7.399835586547852,6.133126735687256,4.934563636779785,6.437015533447266,8.218318939208984,5.701741695404053
poltrona,133,6,FURNITURE,armchair,8,POLTRONA_in pelle,7,2.857142857142857,0.21875,1,6,0.09375,0.1341259247347966,0.1267535734999611,False,poltrona in pelle,medium_exemplars,5.965073108673096,6.101879596710205,7.622975826263428,6.449437618255615,4.763172626495361,7.288006782531738,8.765926361083984,5.744851112365723
poltrona,133,6,FURNITURE,armchair,8,POLTRONA_massaggiante,7,2.857142857142857,0.21875,1,6,0.03125,0.1219982769019815,0.1111994768121937,False,poltrona massaggiante,medium_exemplars,5.909370422363281,6.1737380027771,7.53922176361084,6.189751625061035,5.214588165283203,6.549767971038818,7.862534999847412,5.670167922973633
poltrona,133,6,FURNITURE,armchair,8,POLTRONA_con braccioli,7,3.571428571428572,0.21875,1,7,0.03125,0.103516212445853,0.103516212445853,False,poltrona con braccioli,medium_exemplars,5.9958672523498535,6.142233848571777,7.55819845199585,6.149014472961426,4.807089805603027,6.240018844604492,8.403761863708496,5.685381889343262
poltrona,133,6,FURNITURE,armchair,8,POLTRONA_pouf,4,2.5,0.125,1,7,0.09375,0.0940641198670198,0.0968830888663376,False,pouf,medium_exemplars,5.942818641662598,6.25719690322876,7.78200626373291,6.502391338348389,4.892033100128174,8.047327995300293,8.589770317077637,5.7453227043151855
poltrona,133,6,FURNITURE,armchair,8,POLTRONA_a pozzetto,5,2.8,0.15625,1,4,0.03125,0.0698652419291189,0.0587778684751627,False,poltrona a pozzetto,medium_exemplars,6.000571250915527,6.279309272766113,7.387842178344727,6.002353191375732,4.867342472076416,6.597442626953125,8.520838737487793,5.785476207733154
poltrona,133,6,FURNITURE,armchair,8,POLTRONA_chaise longue,4,2.5,0.125,1,4,0.03125,0.0556447796088251,0.0556447796088251,False,chaise longue,medium_exemplars,5.909015655517578,6.081539154052734,7.369227409362793,6.338413715362549,4.520211696624756,7.104821681976318,8.431965827941895,5.648406982421875
poltrona,133,6,FURNITURE,armchair,8,POLTRONA_letto,4,2.5,0.125,2,3,0.0,0.042523381484975,0.026055975818866,False,poltrona letto,medium_exemplars,5.981662273406982,6.244821071624756,7.910533905029297,6.497244358062744,4.980219841003418,6.846705436706543,8.2111234664917,5.59059476852417
porta,134,4,HOUSING BUILDINGS,door,4,PORTA_scorrevole,22,2.227272727272727,0.6875,1,6,0.3125,0.6082084447478489,0.4660340274262728,False,porta scorrevole,many_exemplars,6.196042537689209,6.540657043457031,8.082254409790039,6.771492004394531,5.760239124298096,7.9823126792907715,8.684064865112305,5.681982040405273
porta,134,4,HOUSING BUILDINGS,door,4,PORTA_blindata,16,3.3125,0.5,1,10,0.09375,0.3713323780645478,0.319491677181551,False,porta blindata,many_exemplars,6.442652225494385,6.714310646057129,8.656416893005371,6.805046558380127,5.803845405578613,8.010472297668457,8.357426643371582,5.962784290313721
porta,134,4,HOUSING BUILDINGS,door,4,PORTA_a vetro,13,3.538461538461538,0.40625,1,7,0.09375,0.2679768354147964,0.1991495996953852,False,porta a vetro,many_exemplars,6.462414264678955,6.6695661544799805,8.370587348937988,6.495233058929443,5.534323215484619,8.206396102905273,8.499759674072266,6.138462543487549
porta,134,4,HOUSING BUILDINGS,door,4,PORTA_di legno,12,3.833333333333333,0.375,1,8,0.09375,0.2304099042661531,0.1893565245910375,False,porta di legno,many_exemplars,6.2507004737854,6.520256042480469,8.074422836303711,6.41017484664917,5.310011386871338,7.732173442840576,9.801429748535156,6.138459205627441
porta,134,4,HOUSING BUILDINGS,door,4,PORTA_portone,10,3.7,0.3125,1,9,0.03125,0.176939329268735,0.1670008006511221,False,portone,many_exemplars,6.659679889678955,6.697516918182373,9.100341796875,7.646013736724853,6.014596939086914,9.529047012329102,9.75937557220459,6.175788402557373
porta,134,4,HOUSING BUILDINGS,door,4,PORTA_girevole,11,3.454545454545455,0.34375,1,7,0.03125,0.2074294982146838,0.1569635196477839,False,porta girevole,many_exemplars,6.066400527954102,6.426384925842285,7.246668338775635,6.086264610290527,5.318517208099365,7.525436878204346,7.067107200622559,5.676714897155762
porta,134,4,HOUSING BUILDINGS,door,4,PORTA_finestra,7,5.142857142857143,0.21875,1,11,0.03125,0.0812196437142672,0.107534984883493,False,porta finestra,many_exemplars,6.174069404602051,6.363189697265625,8.304497718811035,6.739865303039551,5.639166831970215,7.949233531951904,9.012744903564451,5.845040321350098
porta,134,4,HOUSING BUILDINGS,door,4,PORTA_a battente,5,1.8,0.15625,1,3,0.0625,0.1075639533435302,0.0854228869525284,False,porta a battente,many_exemplars,6.441400527954102,6.626874923706055,8.313526153564453,6.974279880523682,5.720740795135498,7.735265731811523,8.969571113586426,5.97260856628418
porta,134,4,HOUSING BUILDINGS,door,4,PORTA_automatica,5,4.4,0.15625,3,8,0.0,0.031483845826788,0.0588520103708528,False,porta automatica,many_exemplars,6.194136142730713,6.509396553039551,7.633484840393066,6.157669544219971,5.115110397338867,7.84070348739624,7.813163280487059,5.995274543762207
porta,134,4,HOUSING BUILDINGS,door,4,PORTA_a libro,5,3.4,0.15625,2,5,0.0,0.0460753219706489,0.0460753219706489,False,porta a libro,many_exemplars,6.39996337890625,6.598263740539551,8.497981071472168,7.0711350440979,5.380949020385742,9.042193412780762,9.298179626464844,6.200226306915283
portafotografia,135,5,FURNISHINGS/FITTINGS,portafotografia,7,PORTAFOTOGRAFIA_cornice,11,2.727272727272727,0.34375,1,8,0.125,0.2550841400618141,0.2340687587676626,False,cornice,medium_exemplars,6.315556049346924,6.308849811553955,9.547112464904783,7.961001873016357,5.886474609375,8.199174880981445,11.065425872802734,6.160946846008301
portafotografia,135,5,FURNISHINGS/FITTINGS,portafotografia,7,PORTAFOTOGRAFIA_di legno,9,2.888888888888889,0.28125,1,6,0.125,0.1888448882192722,0.165648621703229,False,portafotografia di legno,medium_exemplars,5.9473161697387695,6.006856441497803,7.830554962158203,6.07836389541626,4.829705238342285,6.587270259857178,7.80744743347168,5.698766231536865
portafotografia,135,5,FURNISHINGS/FITTINGS,portafotografia,7,PORTAFOTOGRAFIA_quadro,8,2.625,0.25,1,7,0.0625,0.1667428939566227,0.1585666838445678,False,quadro,medium_exemplars,6.225707054138184,6.34520149230957,8.967901229858398,7.143876075744629,5.376626014709473,8.412378311157227,9.40727996826172,6.087226390838623
portafotografia,135,5,FURNISHINGS/FITTINGS,portafotografia,7,PORTAFOTOGRAFIA_album,6,1.833333333333333,0.1875,1,4,0.09375,0.1410670576273003,0.1259180276388946,False,album,medium_exemplars,6.350878715515137,6.495616912841797,10.07661247253418,8.135810852050781,5.923643589019775,8.810595512390137,10.516976356506348,6.231955528259277
portafotografia,135,5,FURNISHINGS/FITTINGS,portafotografia,7,PORTAFOTOGRAFIA_digitale,5,3.0,0.15625,1,6,0.03125,0.0737499665278308,0.0817001464936378,False,portafotografia digitale,medium_exemplars,5.911799907684326,5.922223091125488,7.400458812713623,5.63117265701294,4.20739221572876,6.187013626098633,7.52839994430542,5.56946325302124
portafotografia,135,5,FURNISHINGS/FITTINGS,portafotografia,7,PORTAFOTOGRAFIA_di plastica,4,3.0,0.125,1,7,0.03125,0.0605990586395767,0.0769821930034531,False,portafotografia di plastica,medium_exemplars,5.885957717895508,5.877769470214844,7.598669052124023,6.041858673095703,4.68456506729126,6.859114646911621,7.452145099639893,5.667633056640625
portafotografia,135,5,FURNISHINGS/FITTINGS,portafotografia,7,PORTAFOTOGRAFIA_da parete,5,2.8,0.15625,1,4,0.03125,0.0665026049971893,0.0546157529349647,False,portafotografia da parete,medium_exemplars,6.087703704833984,6.157809734344482,8.118505477905273,6.144708156585693,4.829434871673584,7.015275955200195,7.220205307006836,5.723546504974365
posacenere,136,16,FURNISHINGS/FITTINGS,ashtray,9,POSACENERE_di vetro,12,1.666666666666667,0.375,1,3,0.1875,0.3300553430417952,0.2333457739050569,False,posacenere di vetro,medium_exemplars,6.285205364227295,6.57180643081665,7.762180328369141,6.473574161529541,5.328497886657715,6.665824890136719,7.376539707183838,5.791892528533936
posacenere,136,16,FURNISHINGS/FITTINGS,ashtray,9,POSACENERE_di plastica,8,2.125,0.25,1,4,0.0625,0.180353398412499,0.1304471877676606,False,posacenere di plastica,medium_exemplars,6.12615442276001,6.570967674255371,7.7317328453063965,6.496011734008789,5.521002769470215,6.799077987670898,7.410284042358398,5.71105432510376
posacenere,136,16,FURNISHINGS/FITTINGS,ashtray,9,POSACENERE_di metallo,6,2.166666666666667,0.1875,1,4,0.0625,0.1222707776611913,0.1014122489951036,False,posacenere di metallo,medium_exemplars,6.2895121574401855,6.696876525878906,7.897952079772949,6.8029465675354,5.62926721572876,6.743313312530518,7.683284759521484,5.874195575714111
posacenere,136,16,FURNISHINGS/FITTINGS,ashtray,9,POSACENERE_da tavolo,5,2.0,0.15625,1,3,0.0625,0.0998743252364082,0.0786610767757706,False,posacenere da tavolo,medium_exemplars,6.154311656951904,6.602778911590576,8.0526704788208,6.676250457763672,5.612825393676758,6.950333595275879,7.680501461029053,5.530871391296387
posacenere,136,16,FURNISHINGS/FITTINGS,ashtray,9,POSACENERE_tascabile,4,1.5,0.125,1,2,0.0625,0.0915349387725569,0.0687661777326752,False,posacenere tascabile,medium_exemplars,6.317176342010498,6.584746837615967,7.9461350440979,6.797673225402832,5.549004554748535,6.38851261138916,7.923775196075439,5.7834954261779785
posacenere,136,16,FURNISHINGS/FITTINGS,ashtray,9,POSACENERE_di ceramica,4,2.0,0.125,1,3,0.03125,0.067029160128766,0.0541728869525284,False,posacenere di ceramica,medium_exemplars,6.140697479248047,6.507907390594482,7.571942806243896,6.301300048828125,5.539788722991943,6.386359214782715,7.764999389648437,5.647791385650635
posacenere,136,16,FURNISHINGS/FITTINGS,ashtray,9,POSACENERE_da strada,5,3.4,0.15625,2,4,0.0,0.044183149797022,0.0306609573415004,False,posacenere da strada,medium_exemplars,6.381226062774658,6.595776557922363,8.335922241210938,6.884788036346436,5.766015529632568,6.8270440101623535,8.330397605895996,5.931993007659912
quaderno,137,11,STATIONERY,copybook,5,QUADERNO_a righe,33,1.515151515151515,1.03125,1,4,0.6875,0.995448056692545,0.8047147906088447,False,quaderno a righe,many_exemplars,6.263319969177246,6.323456764221191,7.163364410400391,6.234652996063232,4.456923484802246,7.570781707763672,8.753802299499512,6.04064416885376
quaderno,137,11,STATIONERY,copybook,5,QUADERNO_a quadretti,29,2.206896551724138,0.90625,1,5,0.125,0.8226425913493332,0.4996969806536303,False,quaderno a quadretti,many_exemplars,6.406407356262207,6.279627799987793,7.21276330947876,6.198759078979492,4.524817943572998,7.055301189422607,8.401665687561035,6.014612197875977
quaderno,137,11,STATIONERY,copybook,5,QUADERNO_ad anelli,12,4.166666666666667,0.375,1,9,0.03125,0.2104907112990776,0.1759886112832124,False,quaderno ad anelli,many_exemplars,6.525150775909424,6.502926826477051,8.13717269897461,6.6111555099487305,5.014624118804932,8.2225341796875,9.405572891235352,6.280434608459473
quaderno,137,11,STATIONERY,copybook,5,QUADERNO_a fogli bianchi,10,4.2,0.3125,1,8,0.03125,0.1552007447361678,0.13197944290608,False,quaderno a fogli bianchi,many_exemplars,6.244195938110352,6.335400581359863,6.714085102081299,5.885982036590576,4.320891857147217,7.214413642883301,8.023179054260254,5.910933971405029
quaderno,137,11,STATIONERY,copybook,5,QUADERNO_da disegno,10,5.6,0.3125,3,9,0.0,0.1077553756560092,0.0955855711904527,False,quaderno da disegno,many_exemplars,6.117986679077148,6.219363689422607,6.828761100769043,6.184060096740723,4.389588356018066,6.665380477905273,8.567145347595215,5.861761093139648
quaderno,137,11,STATIONERY,copybook,5,QUADERNO_grande,5,3.8,0.15625,1,6,0.03125,0.0516089001368291,0.0596616832491873,False,quaderno grande,many_exemplars,6.393446922302246,6.353695869445801,7.531548976898193,6.496799468994141,4.566159248352051,7.788230895996094,9.457682609558104,6.12055778503418
quaderno,137,11,STATIONERY,copybook,5,QUADERNO_piccolo,5,4.0,0.15625,2,7,0.0,0.0396072930659335,0.0587399084073646,False,quaderno piccolo,many_exemplars,6.268335819244385,6.307295799255371,7.197370052337647,6.290531158447266,4.716381072998047,7.284032821655273,9.111433029174805,6.102437496185303
quaderno,137,11,STATIONERY,copybook,5,QUADERNO_diario,4,3.75,0.125,2,6,0.0,0.0250709474438093,0.0431762526054375,False,diario,many_exemplars,6.295398235321045,6.423224449157715,8.898994445800781,7.284743785858154,5.314021587371826,8.595794677734375,8.862589836120605,6.105838298797607
quaderno,137,11,STATIONERY,copybook,5,QUADERNO_per appunti,5,7.8,0.15625,4,11,0.0,0.0075317727764194,0.0378787033134587,False,quaderno per appunti,many_exemplars,6.051148891448975,6.185348987579346,7.2393903732299805,6.274429321289063,4.415720939636231,7.150279998779297,8.503264427185059,5.943914890289307
quaderno,137,11,STATIONERY,copybook,5,QUADERNO_a quadrettoni,5,3.8,0.15625,2,5,0.0,0.0374213396202642,0.0374213396202642,False,quaderno a quadrettoni,many_exemplars,6.404865741729736,6.266863822937012,7.604614734649658,6.376562118530273,4.780458450317383,6.713709354400635,8.89355754852295,6.034073352813721
quadro,138,8,FURNISHINGS/FITTINGS,picture,8,QUADRO_astratto,9,2.888888888888889,0.28125,1,7,0.125,0.190286168272102,0.1759666603772952,False,quadro astratto,medium_exemplars,6.41559648513794,6.3834147453308105,8.263108253479004,7.1498003005981445,5.522303581237793,9.00051498413086,9.783151626586914,6.044717788696289
quadro,138,8,FURNISHINGS/FITTINGS,picture,8,QUADRO_elettrico,7,1.285714285714286,0.21875,1,2,0.15625,0.1988491041371155,0.1625161777326752,False,quadro elettrico,medium_exemplars,6.033948421478272,6.157727718353272,7.79526424407959,6.361307144165039,4.898589611053467,7.018296241760254,9.55127239227295,5.9180521965026855
quadro,138,8,FURNISHINGS/FITTINGS,picture,8,QUADRO_ritratto,9,3.555555555555556,0.28125,1,8,0.0625,0.1675602793685418,0.1595849172199899,False,ritratto,medium_exemplars,6.1386895179748535,6.265573024749756,8.10348892211914,6.561372756958008,4.722658157348633,8.001748085021973,9.341113090515137,5.65186882019043
quadro,138,8,FURNISHINGS/FITTINGS,picture,8,QUADRO_dipinto,6,1.5,0.1875,1,2,0.09375,0.1529328417662743,0.1031492665990129,False,dipinto,medium_exemplars,6.275351524353027,6.281027317047119,8.529243469238281,6.915017127990723,5.21750545501709,8.546627044677734,9.444694519042969,5.8231306076049805
quadro,138,8,FURNISHINGS/FITTINGS,picture,8,QUADRO_natura morta,5,5.2,0.15625,2,10,0.0,0.0325522761977044,0.066032001251489,False,natura morta,medium_exemplars,6.030187606811523,6.365260601043701,7.854503154754639,6.882298469543457,5.079328536987305,7.626434326171875,8.923555374145508,5.655365467071533
quadro,138,8,FURNISHINGS/FITTINGS,picture,8,QUADRO_con cornice,5,3.0,0.15625,1,5,0.03125,0.0640677859956238,0.0640677859956238,False,quadro con cornice,medium_exemplars,6.442274570465088,6.529392719268799,8.079378128051758,7.054629325866699,5.456689357757568,8.349851608276367,10.03422737121582,6.219730377197266
quadro,138,8,FURNISHINGS/FITTINGS,picture,8,QUADRO_su tela,5,3.6,0.15625,1,6,0.03125,0.0540437191383946,0.0625604684664634,False,quadro su tela,medium_exemplars,6.42923641204834,6.483792781829834,8.469864845275879,7.147622108459473,5.586291790008545,8.802675247192383,10.570245742797852,6.09948205947876
quadro,138,8,FURNISHINGS/FITTINGS,picture,8,QUADRO_paesaggistico,5,4.2,0.15625,3,7,0.0,0.0338098371324384,0.0534297183813821,False,quadro paesaggistico,medium_exemplars,6.0236430168151855,6.1689958572387695,7.23533821105957,6.411757946014404,4.797460079193115,7.161215782165527,9.571718215942385,5.726802349090576
quercia,139,8,PLANTS,oak,3,QUERCIA_leccio,10,1.5,0.3125,1,3,0.1875,0.27885272053498,0.2203177859956238,False,leccio,few_exemplars,6.15937614440918,6.323251247406006,8.307658195495605,7.149412155151367,5.484715461730957,8.58558177947998,8.929497718811035,5.5759992599487305
quercia,139,8,PLANTS,oak,3,QUERCIA_secolare,7,1.142857142857143,0.21875,1,2,0.1875,0.2087995520685577,0.1906330888663376,False,quercia secolare,few_exemplars,6.08516263961792,6.222813129425049,8.060518264770508,6.822696685791016,5.322193145751953,7.688191413879394,9.102621078491213,5.804539680480957
quercia,139,8,PLANTS,oak,3,QUERCIA_rovere,8,2.0,0.25,1,3,0.0625,0.1848895729226231,0.1083457739050569,False,rovere,few_exemplars,6.2113356590271,6.323690891265869,8.093231201171875,6.840672969818115,5.603180408477783,8.500722885131836,9.208995819091797,5.796198844909668
racchetta,140,15,HOBBIES,racket,4,RACCHETTA_da tennis,30,1.4,0.9375,1,7,0.75,0.9115525606896508,0.852848766526847,False,racchetta da tennis,few_exemplars,5.802608013153076,6.194735527038574,6.8466081619262695,5.91978120803833,4.64130449295044,6.529987335205078,8.689699172973633,5.402294635772705
racchetta,140,15,HOBBIES,racket,4,RACCHETTA_da padel,15,2.8,0.46875,1,5,0.03125,0.3555388716766356,0.2047910175812188,False,racchetta da padel,few_exemplars,5.748719692230225,6.189043045043945,7.396240234375,5.931384086608887,4.875985145568848,6.351484775543213,8.899870872497559,5.523877143859863
racchetta,140,15,HOBBIES,racket,4,RACCHETTA_da ping pong,12,3.25,0.375,2,6,0.0,0.2399640008883343,0.1481700201514194,False,racchetta da ping pong,few_exemplars,5.566116809844971,6.050106048583984,6.444118499755859,5.611801624298096,4.230222702026367,5.962750911712647,7.42563009262085,5.246591567993164
racchetta,140,15,HOBBIES,racket,4,RACCHETTA_da badminton,9,2.777777777777778,0.28125,2,5,0.0,0.1754635887262512,0.1164134305715184,False,racchetta da badminton,few_exemplars,5.537602424621582,5.935792922973633,6.7594804763793945,5.626766204833984,4.489718914031982,6.492078304290772,8.204275131225586,5.270662307739258
racchetta,140,15,HOBBIES,racket,4,RACCHETTA_da volano,5,2.6,0.15625,2,4,0.0,0.0682163883616505,0.0534297183813821,False,racchetta da volano,few_exemplars,5.784276008605957,6.431644916534424,7.151603698730469,6.339240550994873,4.946637630462647,6.585186958312988,9.155460357666016,5.592200756072998
righello,141,8,STATIONERY,ruler,11,RIGHELLO_squadra,14,2.5,0.4375,1,8,0.09375,0.3483393022453133,0.2984297581552085,False,squadra,medium_exemplars,6.179118633270264,6.345394134521484,9.580458641052246,8.169189453125,6.173672676086426,8.220805168151855,10.79818630218506,5.946308612823486
righello,141,8,STATIONERY,ruler,11,RIGHELLO_riga,9,1.777777777777778,0.28125,1,3,0.15625,0.2324453491622453,0.1755441656421083,False,riga,medium_exemplars,6.467699527740479,6.508791446685791,9.55886173248291,7.95844030380249,6.49095630645752,9.402826309204102,11.842535018920898,6.207942962646484
righello,141,8,STATIONERY,ruler,11,RIGHELLO_di plastica,8,2.625,0.25,1,6,0.125,0.1757854648337757,0.1634475116886577,False,righello di plastica,medium_exemplars,6.338949203491211,6.575988292694092,8.142255783081055,6.568375587463379,5.477363109588623,7.53908109664917,8.891195297241211,5.456496715545654
righello,141,8,STATIONERY,ruler,11,RIGHELLO_goniometro,7,1.857142857142857,0.21875,1,3,0.09375,0.1653840429096725,0.1198059758188661,False,goniometro,medium_exemplars,6.003449440002441,6.168224334716797,8.673125267028809,7.285072326660156,5.363182067871094,7.558901309967041,9.904592514038086,5.553765296936035
righello,141,8,STATIONERY,ruler,11,RIGHELLO_di metallo,4,3.25,0.125,2,7,0.0,0.0438665280258552,0.0670317450720108,False,righello di metallo,medium_exemplars,6.4398512840271,6.737100124359131,8.475822448730469,7.109957695007324,5.792850971221924,7.490921974182129,9.572839736938477,5.646803379058838
righello,141,8,STATIONERY,ruler,11,RIGHELLO_corto,4,2.25,0.125,1,4,0.03125,0.0634180276388945,0.0634180276388945,False,righello corto,medium_exemplars,6.495885848999023,6.591493606567383,8.231756210327148,7.046032428741455,5.587697982788086,7.518958568572998,10.393418312072754,5.78377103805542
righello,141,8,STATIONERY,ruler,11,RIGHELLO_metro,4,2.25,0.125,1,4,0.03125,0.0634180276388945,0.0634180276388945,False,metro,medium_exemplars,6.439797401428223,6.489308834075928,10.140447616577148,8.556160926818848,6.438676834106445,8.816337585449219,10.782458305358888,6.289791584014893
righello,141,8,STATIONERY,ruler,11,RIGHELLO_lungo,5,2.2,0.15625,1,3,0.03125,0.0862088523866255,0.057305975818866,False,righello lungo,medium_exemplars,6.379401683807373,6.522462844848633,7.9160966873168945,6.668445587158203,5.193352222442627,7.546976566314697,9.966622352600098,5.705423355102539
ripostiglio,142,12,HOUSING BUILDINGS,closet,9,RIPOSTIGLIO_sgabuzzino,7,1.285714285714286,0.21875,1,3,0.1875,0.2020174693862785,0.1906330888663376,False,sgabuzzino,few_exemplars,6.056623458862305,6.361520290374756,7.784418106079102,6.521788597106934,5.394776344299316,7.233322620391846,9.202177047729492,5.719244956970215
ripostiglio,142,12,HOUSING BUILDINGS,closet,9,RIPOSTIGLIO_sottoscala,6,1.333333333333333,0.1875,1,2,0.125,0.1644552278441829,0.1312661777326752,False,sottoscala,few_exemplars,5.9524664878845215,6.180259704589844,7.53244686126709,5.990451812744141,4.609199047088623,7.03133487701416,7.788636684417725,5.493004322052002
ripostiglio,142,12,HOUSING BUILDINGS,closet,9,RIPOSTIGLIO_per scope,4,2.0,0.125,1,3,0.03125,0.067029160128766,0.0541728869525284,False,ripostiglio per scope,few_exemplars,6.159472942352295,6.4090895652771,7.384185791015625,6.473927974700928,4.894301414489746,7.616051197052002,9.401034355163574,5.929697513580322
riso,143,6,FOODS,rice,9,RISO_basmati,25,2.08,0.78125,1,5,0.34375,0.709153456827494,0.5105657437173596,False,riso basmati,medium_exemplars,5.953627109527588,6.112427711486816,8.160846710205078,6.737613201141357,5.021350860595703,6.583037853240967,8.227856636047363,5.493513584136963
riso,143,6,FOODS,rice,9,RISO_venere,24,2.916666666666667,0.75,1,7,0.25,0.6287190807206329,0.4395106474641642,False,riso venere,medium_exemplars,6.1175971031188965,6.418210029602051,8.635757446289062,6.8921332359313965,5.198272228240967,7.044352054595947,9.51248264312744,5.738067150115967
riso,143,6,FOODS,rice,9,RISO_carnaroli,9,3.0,0.28125,1,10,0.09375,0.1928071413098728,0.1985261002975774,False,riso carnaroli,medium_exemplars,5.932912349700928,6.216034889221191,7.784740924835205,6.698370456695557,4.897400856018066,6.402732849121094,8.894015312194824,5.513621330261231
riso,143,6,FOODS,rice,9,RISO_integrale,14,4.214285714285714,0.4375,2,8,0.0,0.2615510404379636,0.1809725190727472,False,riso integrale,medium_exemplars,5.954713344573975,6.094844818115234,7.985704898834228,6.698966026306152,5.017939567565918,7.079401969909668,8.81654167175293,5.635199546813965
riso,143,6,FOODS,rice,9,RISO_arborio,11,3.727272727272727,0.34375,1,7,0.03125,0.1990913241086694,0.1495179284605404,False,riso arborio,medium_exemplars,6.111991882324219,6.407875061035156,7.949707984924316,6.795008659362793,4.910793304443359,7.150733947753906,8.821893692016602,5.643474102020264
riso,143,6,FOODS,rice,9,RISO_rosso,8,3.75,0.25,2,6,0.0,0.1128050531221605,0.086352505210875,False,riso rosso,medium_exemplars,6.030646324157715,6.184199810028076,8.287464141845703,6.692881107330322,5.027177333831787,8.005423545837402,9.908024787902832,5.801854610443115
riso,143,6,FOODS,rice,9,RISO_bianco,5,3.0,0.15625,1,5,0.03125,0.0674304229275534,0.0674304229275534,False,riso bianco,medium_exemplars,6.016319274902344,6.210495948791504,7.160215854644775,6.09702205657959,4.568198204040527,7.272388935089111,9.29856014251709,5.75922155380249
riso,143,6,FOODS,rice,9,RISO_parboiled,5,3.0,0.15625,2,5,0.0,0.0614545781848927,0.0614545781848927,False,riso parboiled,medium_exemplars,6.181849002838135,6.394058227539063,8.255691528320312,6.940418243408203,5.23006010055542,6.379971981048584,8.104070663452148,5.633143901824951
riso,143,6,FOODS,rice,9,RISO_tto,4,3.75,0.125,3,5,0.0,0.0180770362732052,0.0284907948204315,False,risotto,medium_exemplars,5.92768669128418,6.027064323425293,8.566554069519043,7.382852554321289,5.5826520919799805,7.270448684692383,9.617183685302734,5.700388908386231
rosa,144,1,PLANTS,rose,3,ROSA_rossa,19,1.473684210526316,0.59375,1,4,0.375,0.5613087252893398,0.4652379051840085,False,rosa rossa,medium_exemplars,6.26938533782959,6.363429069519043,9.119524002075195,7.497962951660156,5.656417846679688,8.47382640838623,9.622062683105469,5.8381171226501465
rosa,144,1,PLANTS,rose,3,ROSA_bianca,16,3.125,0.5,1,8,0.0625,0.3723669821063425,0.2821817999496199,False,rosa bianca,medium_exemplars,6.203637599945068,6.413382530212402,8.208911895751953,6.792049407958984,5.060355186462402,9.76530647277832,9.579318046569824,5.964671611785889
