participant,concept,exemplar,rank_order,normed_rank_order,count,average_normed_rank_order,dominance,min_rank,max_rank,first_occur,availability_montefinese,availability
gpt3.5_iter2,muro,muro di pietra,3,0.8,5,0.876823989019111,1.0,3,4,0.0,0.28894402585782236,0.19270383546351258
gpt3.5_iter3,muro,muro di pietra,3,0.9090909090909091,5,0.876823989019111,1.0,3,4,0.0,0.28894402585782236,0.19270383546351258
gpt3.5_iter4,muro,muro di pietra,3,0.9512195121951219,5,0.876823989019111,1.0,3,4,0.0,0.28894402585782236,0.19270383546351258
gpt3.5_iter0,muro,muro di gesso,5,0.8095238095238095,2,0.7547619047619047,0.4,4,5,0.0,0.00022176496617712095,0.05568637909914044
gpt3.5_iter2,muro,muro di gesso,4,0.7,2,0.7547619047619047,0.4,4,5,0.0,0.00022176496617712095,0.05568637909914044
gpt3.5_iter0,muro,muro di legno,6,0.7619047619047619,5,0.7904740787667617,1.0,4,6,0.0,0.1382388277090553,0.20276238580179878
gpt3.5_iter1,muro,muro di legno,4,0.8,5,0.7904740787667617,1.0,4,6,0.0,0.1382388277090553,0.20276238580179878
gpt3.5_iter2,muro,muro di legno,5,0.6,5,0.7904740787667617,1.0,4,6,0.0,0.1382388277090553,0.20276238580179878
gpt3.5_iter3,muro,muro di legno,4,0.8636363636363636,5,0.7904740787667617,1.0,4,6,0.0,0.1382388277090553,0.20276238580179878
gpt3.5_iter4,muro,muro di legno,4,0.926829268292683,5,0.7904740787667617,1.0,4,6,0.0,0.1382388277090553,0.20276238580179878
gpt3.5_iter0,muro,muro di vetro,7,0.7142857142857143,5,0.733647978038222,1.0,5,7,0.0,0.0777876614100513,0.17896011226237
gpt3.5_iter1,muro,muro di vetro,5,0.7333333333333334,5,0.733647978038222,1.0,5,7,0.0,0.0777876614100513,0.17896011226237
gpt3.5_iter2,muro,muro di vetro,6,0.5,5,0.733647978038222,1.0,5,7,0.0,0.0777876614100513,0.17896011226237
gpt3.5_iter3,muro,muro di vetro,5,0.8181818181818181,5,0.733647978038222,1.0,5,7,0.0,0.0777876614100513,0.17896011226237
gpt3.5_iter4,muro,muro di vetro,5,0.9024390243902439,5,0.733647978038222,1.0,5,7,0.0,0.0777876614100513,0.17896011226237
gpt3.5_iter0,muro,muro divisorio,8,0.6666666666666667,3,0.6409214092140921,0.6,8,12,0.0,6.648791523808248e-05,0.09104538011133853
gpt3.5_iter3,muro,muro divisorio,12,0.5,3,0.6409214092140921,0.6,8,12,0.0,6.648791523808248e-05,0.09104538011133853
gpt3.5_iter4,muro,muro divisorio,11,0.7560975609756098,3,0.6409214092140921,0.6,8,12,0.0,6.648791523808248e-05,0.09104538011133853
gpt3.5_iter0,muro,muro di sostegno,9,0.6190476190476191,5,0.5569359096188364,1.0,7,10,0.0,0.015073789786920457,0.1484247773698232
gpt3.5_iter1,muro,muro di sostegno,7,0.6,5,0.5569359096188364,1.0,7,10,0.0,0.015073789786920457,0.1484247773698232
gpt3.5_iter2,muro,muro di sostegno,10,0.09999999999999998,5,0.5569359096188364,1.0,7,10,0.0,0.015073789786920457,0.1484247773698232
gpt3.5_iter3,muro,muro di sostegno,9,0.6363636363636364,5,0.5569359096188364,1.0,7,10,0.0,0.015073789786920457,0.1484247773698232
gpt3.5_iter4,muro,muro di sostegno,8,0.8292682926829268,5,0.5569359096188364,1.0,7,10,0.0,0.015073789786920457,0.1484247773698232
gpt3.5_iter0,muro,muro di recinzione,10,0.5714285714285714,5,0.6286833491711541,1.0,6,10,0.0,0.03361951129057796,0.20810628149424815
gpt3.5_iter1,muro,muro di recinzione,6,0.6666666666666667,5,0.6286833491711541,1.0,6,10,0.0,0.03361951129057796,0.20810628149424815
gpt3.5_iter2,muro,muro di recinzione,8,0.30000000000000004,5,0.6286833491711541,1.0,6,10,0.0,0.03361951129057796,0.20810628149424815
gpt3.5_iter3,muro,muro di recinzione,7,0.7272727272727273,5,0.6286833491711541,1.0,6,10,0.0,0.03361951129057796,0.20810628149424815
gpt3.5_iter4,muro,muro di recinzione,6,0.8780487804878049,5,0.6286833491711541,1.0,6,10,0.0,0.03361951129057796,0.20810628149424815
gpt3.5_iter0,muro,muro di contenimento,11,0.5238095238095238,5,0.558523915109281,1.0,7,11,0.0,0.016141420245167862,0.182086010207954
gpt3.5_iter1,muro,muro di contenimento,8,0.5333333333333333,5,0.558523915109281,1.0,7,11,0.0,0.016141420245167862,0.182086010207954
gpt3.5_iter2,muro,muro di contenimento,9,0.19999999999999996,5,0.558523915109281,1.0,7,11,0.0,0.016141420245167862,0.182086010207954
gpt3.5_iter3,muro,muro di contenimento,8,0.6818181818181819,5,0.558523915109281,1.0,7,11,0.0,0.016141420245167862,0.182086010207954
gpt3.5_iter4,muro,muro di contenimento,7,0.8536585365853658,5,0.558523915109281,1.0,7,11,0.0,0.016141420245167862,0.182086010207954
gpt3.5_iter0,muro,muro di confine,12,0.47619047619047616,4,0.5846610706366804,0.8,9,12,0.0,0.0011127912529085313,0.12560809860001376
gpt3.5_iter1,muro,muro di confine,9,0.4666666666666667,4,0.5846610706366804,0.8,9,12,0.0,0.0011127912529085313,0.12560809860001376
gpt3.5_iter3,muro,muro di confine,10,0.5909090909090908,4,0.5846610706366804,0.8,9,12,0.0,0.0011127912529085313,0.12560809860001376
gpt3.5_iter4,muro,muro di confine,9,0.8048780487804879,4,0.5846610706366804,0.8,9,12,0.0,0.0011127912529085313,0.12560809860001376
gpt3.5_iter0,muro,muro di cinta,13,0.4285714285714286,4,0.5386284447260057,0.8,10,13,0.0,0.0005169572143173787,0.1207402829323155
gpt3.5_iter1,muro,muro di cinta,10,0.4,4,0.5386284447260057,0.8,10,13,0.0,0.0005169572143173787,0.1207402829323155
gpt3.5_iter3,muro,muro di cinta,11,0.5454545454545454,4,0.5386284447260057,0.8,10,13,0.0,0.0005169572143173787,0.1207402829323155
gpt3.5_iter4,muro,muro di cinta,10,0.7804878048780488,4,0.5386284447260057,0.8,10,13,0.0,0.0005169572143173787,0.1207402829323155
gpt3.5_iter0,muro,muro di difesa,14,0.38095238095238093,2,0.395021645021645,0.4,14,14,0.0,4.1367091069915516e-14,0.0401035374891215
gpt3.5_iter3,muro,muro di difesa,14,0.40909090909090906,2,0.395021645021645,0.4,14,14,0.0,4.1367091069915516e-14,0.0401035374891215
gpt3.5_iter0,muro,muro di fortificazione,15,0.33333333333333337,4,0.43883961566888396,0.8,11,16,0.0,0.00012023022680450551,0.11835288787633408
gpt3.5_iter1,muro,muro di fortificazione,11,0.33333333333333337,4,0.43883961566888396,0.8,11,16,0.0,0.00012023022680450551,0.11835288787633408
gpt3.5_iter3,muro,muro di fortificazione,13,0.4545454545454546,4,0.43883961566888396,0.8,11,16,0.0,0.00012023022680450551,0.11835288787633408
gpt3.5_iter4,muro,muro di fortificazione,16,0.6341463414634146,4,0.43883961566888396,0.8,11,16,0.0,0.00012023022680450551,0.11835288787633408
gpt3.5_iter0,muro,muro di contenimento acustico,16,0.2857142857142857,3,0.2608946608946609,0.6,14,16,0.0,9.113083443233842e-08,0.07067449249587321
gpt3.5_iter1,muro,muro di contenimento acustico,14,0.1333333333333333,3,0.2608946608946609,0.6,14,16,0.0,9.113083443233842e-08,0.07067449249587321
gpt3.5_iter3,muro,muro di contenimento acustico,15,0.36363636363636365,3,0.2608946608946609,0.6,14,16,0.0,9.113083443233842e-08,0.07067449249587321
gpt3.5_iter0,muro,muro di contenimento idrico,17,0.23809523809523814,3,0.20764790764790766,0.6,15,17,0.0,2.8855373005473043e-08,0.06993427344141948
gpt3.5_iter1,muro,muro di contenimento idrico,15,0.06666666666666665,3,0.20764790764790766,0.6,15,17,0.0,2.8855373005473043e-08,0.06993427344141948
gpt3.5_iter3,muro,muro di contenimento idrico,16,0.31818181818181823,3,0.20764790764790766,0.6,15,17,0.0,2.8855373005473043e-08,0.06993427344141948
gpt3.5_iter0,muro,muro di sostegno per terrazze,18,0.19047619047619047,2,0.2316017316017316,0.4,17,18,0.0,2.2934428879914268e-17,0.04300850665291311
gpt3.5_iter3,muro,muro di sostegno per terrazze,17,0.2727272727272727,2,0.2316017316017316,0.4,17,18,0.0,2.2934428879914268e-17,0.04300850665291311
gpt3.5_iter0,muro,muro di contenimento per giardini,19,0.1428571428571429,2,0.1850649350649351,0.4,18,19,0.0,2.2993793209430863e-18,0.04283660286147774
gpt3.5_iter3,muro,muro di contenimento per giardini,18,0.2272727272727273,2,0.1850649350649351,0.4,18,19,0.0,2.2993793209430863e-18,0.04283660286147774
gpt3.5_iter0,muro,muro di separazione,20,0.09523809523809523,3,0.3179248935346496,0.6,13,20,0.0,2.2355631957772434e-07,0.10357204081378643
gpt3.5_iter1,muro,muro di separazione,13,0.19999999999999996,3,0.3179248935346496,0.6,13,20,0.0,2.2355631957772434e-07,0.10357204081378643
gpt3.5_iter4,muro,muro di separazione,15,0.6585365853658536,3,0.3179248935346496,0.6,13,20,0.0,2.2355631957772434e-07,0.10357204081378643
gpt3.5_iter0,muro,muro di supporto per pensili,21,0.04761904761904767,1,0.04761904761904767,0.2,21,21,0.0,0.2,0.02005176874456075
gpt3.5_iter1,muro,muro di divisione,12,0.2666666666666667,1,0.2666666666666667,0.2,12,12,0.0,0.2,0.02005176874456075
gpt3.5_iter2,muro,muro di terra,7,0.4,2,0.5863636363636364,0.4,6,7,0.0,2.2291450139266406e-06,0.04947106222315612
gpt3.5_iter3,muro,muro di terra,6,0.7727272727272727,2,0.5863636363636364,0.4,6,7,0.0,2.2291450139266406e-06,0.04947106222315612
gpt3.5_iter3,muro,muro di recinzione per animali,19,0.18181818181818177,1,0.18181818181818177,0.2,19,19,0.0,0.2,0.02005176874456075
gpt3.5_iter3,muro,muro di separazione tra due proprietà,20,0.13636363636363635,1,0.13636363636363635,0.2,20,20,0.0,0.2,0.02005176874456075
gpt3.5_iter3,muro,muro di contenimento per strade,21,0.09090909090909094,1,0.09090909090909094,0.2,21,21,0.0,0.2,0.02005176874456075
gpt3.5_iter3,muro,muro di sostegno per ponti,22,0.045454545454545414,1,0.045454545454545414,0.2,22,22,0.0,0.2,0.02005176874456075
gpt3.5_iter0,delfino,tursiope,1,1.0,2,1.0,0.4,1,1,0.4,0.4,0.4
gpt3.5_iter2,delfino,tursiope,1,1.0,2,1.0,0.4,1,1,0.4,0.4,0.4
gpt3.5_iter0,delfino,orca,2,0.9,2,0.9261904761904762,0.4,2,2,0.0,0.0401035374891215,0.0401035374891215
gpt3.5_iter2,delfino,orca,2,0.9523809523809523,2,0.9261904761904762,0.4,2,2,0.0,0.0401035374891215,0.0401035374891215
gpt3.5_iter0,delfino,narvalo,3,0.8,2,0.8523809523809525,0.4,3,3,0.0,0.004020734297853434,0.0401035374891215
gpt3.5_iter2,delfino,narvalo,3,0.9047619047619048,2,0.8523809523809525,0.4,3,3,0.0,0.004020734297853434,0.0401035374891215
gpt3.5_iter0,delfino,stenella,4,0.7,2,0.7785714285714286,0.4,4,4,0.0,0.00040311417161940455,0.0401035374891215
gpt3.5_iter2,delfino,stenella,4,0.8571428571428572,2,0.7785714285714286,0.4,4,4,0.0,0.00040311417161940455,0.0401035374891215
gpt3.5_iter0,delfino,globicefalo,5,0.6,2,0.7047619047619047,0.4,5,5,0.0,4.041576073483737e-05,0.0401035374891215
gpt3.5_iter2,delfino,globicefalo,5,0.8095238095238095,2,0.7047619047619047,0.4,5,5,0.0,4.041576073483737e-05,0.0401035374891215
gpt3.5_iter0,delfino,grampo,6,0.5,2,0.6309523809523809,0.4,6,6,0.0,4.0520374394522846e-06,0.0401035374891215
gpt3.5_iter2,delfino,grampo,6,0.7619047619047619,2,0.6309523809523809,0.4,6,6,0.0,4.0520374394522846e-06,0.0401035374891215
gpt3.5_iter0,delfino,tonno,7,0.4,1,0.4,0.2,7,7,0.0,1.4,0.7025713691316798
gpt3.5_iter0,delfino,capodoglio,8,0.30000000000000004,1,0.30000000000000004,0.2,8,8,0.0,0.2,0.02005176874456075
gpt3.5_iter0,delfino,balena,9,0.19999999999999996,1,0.19999999999999996,0.2,9,9,0.0,0.2,0.02005176874456075
gpt3.5_iter0,delfino,focena,10,0.09999999999999998,1,0.09999999999999998,0.2,10,10,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino comune,1,1.0,4,0.9285714285714286,0.8,1,7,0.6,0.6020103671489268,0.6200517687445607
gpt3.5_iter2,delfino,delfino comune,7,0.7142857142857143,4,0.9285714285714286,0.8,1,7,0.6,0.6020103671489268,0.6200517687445607
gpt3.5_iter3,delfino,delfino comune,1,1.0,4,0.9285714285714286,0.8,1,7,0.6,0.6020103671489268,0.6200517687445607
gpt3.5_iter4,delfino,delfino comune,1,1.0,4,0.9285714285714286,0.8,1,7,0.6,0.6020103671489268,0.6200517687445607
gpt3.5_iter1,delfino,delfino tursiope,2,0.9666666666666667,4,0.8792857142857143,0.8,2,9,0.0,0.2791692797704545,0.47013370880714983
gpt3.5_iter2,delfino,delfino tursiope,9,0.6190476190476191,4,0.8792857142857143,0.8,2,9,0.0,0.2791692797704545,0.47013370880714983
gpt3.5_iter3,delfino,delfino tursiope,2,0.9714285714285714,4,0.8792857142857143,0.8,2,9,0.0,0.2791692797704545,0.47013370880714983
gpt3.5_iter4,delfino,delfino tursiope,2,0.96,4,0.8792857142857143,0.8,2,9,0.0,0.2791692797704545,0.47013370880714983
gpt3.5_iter1,delfino,delfino di hector,3,0.9333333333333333,4,0.8228571428571428,0.8,3,11,0.0,0.10647143726636722,0.3728804407605423
gpt3.5_iter2,delfino,delfino di hector,11,0.5238095238095238,4,0.8228571428571428,0.8,3,11,0.0,0.10647143726636722,0.3728804407605423
gpt3.5_iter3,delfino,delfino di hector,4,0.9142857142857143,4,0.8228571428571428,0.8,3,11,0.0,0.10647143726636722,0.3728804407605423
gpt3.5_iter4,delfino,delfino di hector,3,0.92,4,0.8228571428571428,0.8,3,11,0.0,0.10647143726636722,0.3728804407605423
gpt3.5_iter1,delfino,delfino di risso,4,0.9,4,0.8330952380952381,0.8,4,8,0.0,0.05035270172686934,0.22305403251774286
gpt3.5_iter2,delfino,delfino di risso,8,0.6666666666666667,4,0.8330952380952381,0.8,4,8,0.0,0.05035270172686934,0.22305403251774286
gpt3.5_iter3,delfino,delfino di risso,5,0.8857142857142857,4,0.8330952380952381,0.8,4,8,0.0,0.05035270172686934,0.22305403251774286
gpt3.5_iter4,delfino,delfino di risso,4,0.88,4,0.8330952380952381,0.8,4,8,0.0,0.05035270172686934,0.22305403251774286
gpt3.5_iter1,delfino,delfino dal naso a bottiglia,5,0.8666666666666667,1,0.8666666666666667,0.2,5,5,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino di fraser,6,0.8333333333333334,4,0.7516666666666667,0.8,5,12,0.0,0.018013677391557546,0.2473212145841963
gpt3.5_iter2,delfino,delfino di fraser,12,0.47619047619047616,4,0.7516666666666667,0.8,5,12,0.0,0.018013677391557546,0.2473212145841963
gpt3.5_iter3,delfino,delfino di fraser,6,0.8571428571428572,4,0.7516666666666667,0.8,5,12,0.0,0.018013677391557546,0.2473212145841963
gpt3.5_iter4,delfino,delfino di fraser,5,0.84,4,0.7516666666666667,0.8,5,12,0.0,0.018013677391557546,0.2473212145841963
gpt3.5_iter1,delfino,delfino di commerson,7,0.8,4,0.7142857142857142,0.8,6,13,0.0,0.008368416322119474,0.2234127910714442
gpt3.5_iter2,delfino,delfino di commerson,13,0.4285714285714286,4,0.7142857142857142,0.8,6,13,0.0,0.008368416322119474,0.2234127910714442
gpt3.5_iter3,delfino,delfino di commerson,7,0.8285714285714285,4,0.7142857142857142,0.8,6,13,0.0,0.008368416322119474,0.2234127910714442
gpt3.5_iter4,delfino,delfino di commerson,6,0.8,4,0.7142857142857142,0.8,6,13,0.0,0.008368416322119474,0.2234127910714442
gpt3.5_iter1,delfino,delfino amazzonico,8,0.7666666666666666,1,0.7666666666666666,0.2,8,8,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino del fiume indo,9,0.7333333333333334,1,0.7333333333333334,0.2,9,9,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino del gange,10,0.7,1,0.7,0.2,10,10,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino di irrawaddy,11,0.6666666666666667,4,0.6057142857142856,0.8,9,15,0.0,0.0007334209674346685,0.15806294498326853
gpt3.5_iter2,delfino,delfino di irrawaddy,15,0.33333333333333337,4,0.6057142857142856,0.8,9,15,0.0,0.0007334209674346685,0.15806294498326853
gpt3.5_iter3,delfino,delfino di irrawaddy,10,0.7428571428571429,4,0.6057142857142856,0.8,9,15,0.0,0.0007334209674346685,0.15806294498326853
gpt3.5_iter4,delfino,delfino di irrawaddy,9,0.6799999999999999,4,0.6057142857142856,0.8,9,15,0.0,0.0007334209674346685,0.15806294498326853
gpt3.5_iter1,delfino,delfino del mekong,12,0.6333333333333333,1,0.6333333333333333,0.2,12,12,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino del rio delle amazzoni,13,0.6,2,0.3238095238095238,0.4,13,21,0.0,2.0630145908426063e-13,0.07036747935651205
gpt3.5_iter2,delfino,delfino del rio delle amazzoni,21,0.04761904761904767,2,0.3238095238095238,0.4,13,21,0.0,2.0630145908426063e-13,0.07036747935651205
gpt3.5_iter1,delfino,delfino di peale,14,0.5666666666666667,4,0.6269047619047619,0.8,7,14,0.0,0.0029630768484119885,0.16725413314076037
gpt3.5_iter2,delfino,delfino di peale,14,0.38095238095238093,4,0.6269047619047619,0.8,7,14,0.0,0.0029630768484119885,0.16725413314076037
gpt3.5_iter3,delfino,delfino di peale,8,0.8,4,0.6269047619047619,0.8,7,14,0.0,0.0029630768484119885,0.16725413314076037
gpt3.5_iter4,delfino,delfino di peale,7,0.76,4,0.6269047619047619,0.8,7,14,0.0,0.0029630768484119885,0.16725413314076037
gpt3.5_iter1,delfino,delfino di dusky,15,0.5333333333333333,1,0.5333333333333333,0.2,15,15,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino di hourglass,16,0.5,3,0.5838095238095238,0.6,9,16,0.0,2.0278645994464787e-05,0.10595357765053448
gpt3.5_iter3,delfino,delfino di hourglass,9,0.7714285714285715,3,0.5838095238095238,0.6,9,16,0.0,2.0278645994464787e-05,0.10595357765053448
gpt3.5_iter4,delfino,delfino di hourglass,14,0.48,3,0.5838095238095238,0.6,9,16,0.0,2.0278645994464787e-05,0.10595357765053448
gpt3.5_iter1,delfino,delfino di clymene,17,0.4666666666666667,2,0.3761904761904762,0.4,17,26,0.0,2.084457583252707e-17,0.06594498749674209
gpt3.5_iter3,delfino,delfino di clymene,26,0.2857142857142857,2,0.3761904761904762,0.4,17,26,0.0,2.084457583252707e-17,0.06594498749674209
gpt3.5_iter1,delfino,delfino di maui,18,0.43333333333333335,2,0.4738095238095238,0.4,18,18,0.0,4.1797061374448475e-18,0.0401035374891215
gpt3.5_iter3,delfino,delfino di maui,18,0.5142857142857142,2,0.4738095238095238,0.4,18,18,0.0,4.1797061374448475e-18,0.0401035374891215
gpt3.5_iter1,delfino,delfino di heaviside,20,0.3666666666666667,1,0.3666666666666667,0.2,20,20,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino del pacifico,21,0.33333333333333337,1,0.33333333333333337,0.2,21,21,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino di atlantic,22,0.30000000000000004,1,0.30000000000000004,0.2,22,22,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino di burmeister,23,0.2666666666666667,1,0.2666666666666667,0.2,23,23,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino di peponocephala,24,0.23333333333333328,1,0.23333333333333328,0.2,24,24,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino di commerson del sud,27,0.1333333333333333,1,0.1333333333333333,0.2,27,27,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino di commerson del nord,28,0.09999999999999998,1,0.09999999999999998,0.2,28,28,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino di commerson del sud america,29,0.06666666666666665,1,0.06666666666666665,0.2,29,29,0.0,0.2,0.02005176874456075
gpt3.5_iter1,delfino,delfino di commerson delle isole falkland,30,0.033333333333333326,1,0.033333333333333326,0.2,30,30,0.0,0.2,0.02005176874456075
gpt3.5_iter2,delfino,delfino spinner,10,0.5714285714285714,1,0.5714285714285714,0.2,10,10,0.0,0.2,0.02005176874456075
gpt3.5_iter2,delfino,delfino di indopacifico,16,0.2857142857142857,3,0.5333333333333333,0.6,11,16,0.0,4.058485812926798e-06,0.10637780210403666
gpt3.5_iter3,delfino,delfino di indopacifico,11,0.7142857142857143,3,0.5333333333333333,0.6,11,16,0.0,4.058485812926798e-06,0.10637780210403666
gpt3.5_iter4,delfino,delfino di indopacifico,11,0.6,3,0.5333333333333333,0.6,11,16,0.0,4.058485812926798e-06,0.10637780210403666
gpt3.5_iter2,delfino,delfino di ganges,17,0.23809523809523814,3,0.5212698412698412,0.6,10,17,0.0,7.042111769798138e-06,0.11604341692794043
gpt3.5_iter3,delfino,delfino di ganges,12,0.6857142857142857,3,0.5212698412698412,0.6,10,17,0.0,7.042111769798138e-06,0.11604341692794043
gpt3.5_iter4,delfino,delfino di ganges,10,0.64,3,0.5212698412698412,0.6,10,17,0.0,7.042111769798138e-06,0.11604341692794043
gpt3.5_iter2,delfino,delfino di fiume,18,0.19047619047619047,1,0.19047619047619047,0.2,18,18,0.0,0.2,0.02005176874456075
gpt3.5_iter2,delfino,delfino di amazzonia,19,0.1428571428571429,1,0.1428571428571429,0.2,19,19,0.0,0.2,0.02005176874456075
gpt3.5_iter2,delfino,delfino del plata,20,0.09523809523809523,1,0.09523809523809523,0.2,20,20,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino mulo,3,0.9428571428571428,1,0.9428571428571428,0.2,3,3,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di sousa,13,0.6571428571428571,2,0.6085714285714285,0.4,12,13,0.0,2.263989829572188e-12,0.044339808382645146
gpt3.5_iter4,delfino,delfino di sousa,12,0.56,2,0.6085714285714285,0.4,12,13,0.0,2.263989829572188e-12,0.044339808382645146
gpt3.5_iter3,delfino,delfino di fluviale,14,0.6285714285714286,2,0.6742857142857143,0.4,8,14,0.0,2.0365228069785583e-08,0.07801772215864261
gpt3.5_iter4,delfino,delfino di fluviale,8,0.72,2,0.6742857142857143,0.4,8,14,0.0,2.0365228069785583e-08,0.07801772215864261
gpt3.5_iter3,delfino,delfino di rio,15,0.6,1,0.6,0.2,15,15,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di la plata,16,0.5714285714285714,1,0.5714285714285714,0.2,16,16,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di humpback,19,0.48571428571428577,1,0.48571428571428577,0.2,19,19,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di bottlenose,20,0.4571428571428572,1,0.4571428571428572,0.2,20,20,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di spinner,21,0.4285714285714286,2,0.4742857142857143,0.4,13,21,0.0,2.0630145908426063e-13,0.07036747935651205
gpt3.5_iter4,delfino,delfino di spinner,13,0.52,2,0.4742857142857143,0.4,13,21,0.0,2.0630145908426063e-13,0.07036747935651205
gpt3.5_iter3,delfino,delfino di spotted,22,0.4,1,0.4,0.2,22,22,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di atlantic spotted,23,0.37142857142857144,1,0.37142857142857144,0.2,23,23,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di pantropical spotted,24,0.34285714285714286,1,0.34285714285714286,0.2,24,24,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di striped,25,0.3142857142857143,1,0.3142857142857143,0.2,25,25,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di atlantic white-sided,27,0.2571428571428571,1,0.2571428571428571,0.2,27,27,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di pacific white-sided,28,0.22857142857142854,1,0.22857142857142854,0.2,28,28,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di white-beaked,29,0.19999999999999996,1,0.19999999999999996,0.2,29,29,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di pacific white-beaked,30,0.17142857142857137,1,0.17142857142857137,0.2,30,30,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di atlantic white-beaked,31,0.1428571428571429,1,0.1428571428571429,0.2,31,31,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di risso's,32,0.11428571428571432,1,0.11428571428571432,0.2,32,32,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino di rough-toothed,33,0.08571428571428574,1,0.08571428571428574,0.2,33,33,0.0,0.2,0.02005176874456075
gpt3.5_iter3,delfino,delfino,35,0.02857142857142858,1,0.02857142857142858,0.2,35,35,0.0,0.4,0.1217334110353828
gpt3.5_iter0,giubotto,piumino,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter1,giubotto,piumino,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter2,giubotto,piumino,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter3,giubotto,piumino,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter4,giubotto,piumino,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter0,giubotto,giubbotto di pelle,2,0.9,3,0.9222222222222222,0.6,2,2,0.0,0.18998206162743195,0.060155306233682246
gpt3.5_iter3,giubotto,giubbotto di pelle,2,0.9333333333333333,3,0.9222222222222222,0.6,2,2,0.0,0.18998206162743195,0.060155306233682246
gpt3.5_iter4,giubotto,giubbotto di pelle,2,0.9333333333333333,3,0.9222222222222222,0.6,2,2,0.0,0.18998206162743195,0.060155306233682246
gpt3.5_iter0,giubotto,giubbotto di jeans,3,0.8,3,0.8000000000000002,0.6,3,5,0.0,0.04211390463804822,0.14670647649618207
gpt3.5_iter3,giubotto,giubbotto di jeans,5,0.7333333333333334,3,0.8000000000000002,0.6,3,5,0.0,0.04211390463804822,0.14670647649618207
gpt3.5_iter4,giubotto,giubbotto di jeans,3,0.8666666666666667,3,0.8000000000000002,0.6,3,5,0.0,0.04211390463804822,0.14670647649618207
gpt3.5_iter0,giubotto,giubbotto a vento,4,0.7,2,0.75,0.4,4,4,0.0,0.00040311417161940455,0.0401035374891215
gpt3.5_iter4,giubotto,giubbotto a vento,4,0.8,2,0.75,0.4,4,4,0.0,0.00040311417161940455,0.0401035374891215
gpt3.5_iter0,giubotto,giubbotto imbottito,5,0.6,3,0.6666666666666666,0.6,5,6,0.0,0.004657290457155368,0.08357873918732903
gpt3.5_iter3,giubotto,giubbotto imbottito,6,0.6666666666666667,3,0.6666666666666666,0.6,5,6,0.0,0.004657290457155368,0.08357873918732903
gpt3.5_iter4,giubotto,giubbotto imbottito,5,0.7333333333333334,3,0.6666666666666666,0.6,5,6,0.0,0.004657290457155368,0.08357873918732903
gpt3.5_iter0,giubotto,giubbotto antiproiettile,6,0.5,2,0.5833333333333334,0.4,6,6,0.0,4.0520374394522846e-06,0.0401035374891215
gpt3.5_iter4,giubotto,giubbotto antiproiettile,6,0.6666666666666667,2,0.5833333333333334,0.4,6,6,0.0,4.0520374394522846e-06,0.0401035374891215
gpt3.5_iter0,giubotto,giubbotto di lana,7,0.4,2,0.5,0.4,7,7,0.0,4.062525884009968e-07,0.0401035374891215
