participant,concept,exemplar,rank_order,normed_rank_order,count,average_normed_rank_order,dominance,min_rank,max_rank,first_occur,availability_montefinese,availability,abs_freq
gpt3.5_iter3,rosa,da siepe,17,0.6363636363636364,2,0.6321353065539113,0.4,17,17,0.0,4.168915162238369e-17,0.0401035374891215,62
gpt3.5_iter4,rosa,da siepe,17,0.627906976744186,2,0.6321353065539113,0.4,17,17,0.0,4.168915162238369e-17,0.0401035374891215,62
gpt3.5_iter3,rosa,da vaso,18,0.6136363636363636,2,0.7719344608879493,0.4,4,18,0.0,0.0002015570858097,0.1533294810380951,65
gpt3.5_iter4,rosa,da vaso,4,0.9302325581395348,2,0.7719344608879493,0.4,4,18,0.0,0.0002015570858097,0.1533294810380951,65
gpt3.5_iter3,rosa,da bordura,19,0.5909090909090908,2,0.5977801268498942,0.4,18,19,0.0,2.2993793209430867e-18,0.0428366028614777,21
gpt3.5_iter4,rosa,da bordura,18,0.6046511627906976,2,0.5977801268498942,0.4,18,19,0.0,2.2993793209430867e-18,0.0428366028614777,21
gpt3.5_iter3,rosa,da fiore,20,0.5681818181818181,1,0.5681818181818181,0.2,20,20,0.0,0.2,0.0200517687445607,267
gpt3.5_iter3,rosa,da recisione,21,0.5454545454545454,1,0.5454545454545454,0.2,21,21,0.0,0.2,0.0200517687445607,4
gpt3.5_iter3,rosa,da esposizione,22,0.5227272727272727,1,0.5227272727272727,0.2,22,22,0.0,0.2,0.0200517687445607,223
gpt3.5_iter3,rosa,da fiore all'occhiello,23,0.5,1,0.5,0.2,23,23,0.0,0.2,0.0200517687445607,0
gpt3.5_iter3,rosa,da confine,24,0.4772727272727273,1,0.4772727272727273,0.2,24,24,0.0,0.2,0.0200517687445607,82
gpt3.5_iter3,rosa,da fiore singolo,25,0.4545454545454546,2,0.5063424947145878,0.4,20,25,0.0,2.1007072578671968e-20,0.052429925888178,14
gpt3.5_iter4,rosa,da fiore singolo,20,0.5581395348837209,2,0.5063424947145878,0.4,20,25,0.0,2.1007072578671968e-20,0.052429925888178,14
gpt3.5_iter3,rosa,da fiore doppio,26,0.4318181818181817,2,0.4833509513742072,0.4,21,26,0.0,2.106144806738659e-21,0.0518152539659448,7
gpt3.5_iter4,rosa,da fiore doppio,21,0.5348837209302326,2,0.4833509513742072,0.4,21,26,0.0,2.106144806738659e-21,0.0518152539659448,7
gpt3.5_iter3,rosa,da fiore a mazzo,27,0.409090909090909,1,0.409090909090909,0.2,27,27,0.0,0.2,0.0200517687445607,0
gpt3.5_iter3,rosa,da fiore a cascata,28,0.3863636363636363,1,0.3863636363636363,0.2,28,28,0.0,0.2,0.0200517687445607,1
gpt3.5_iter3,rosa,da fiore a forma di coppa,29,0.3636363636363636,1,0.3636363636363636,0.2,29,29,0.0,0.2,0.0200517687445607,0
gpt3.5_iter3,rosa,da fiore a forma di rosa,30,0.3409090909090909,1,0.3409090909090909,0.2,30,30,0.0,0.2,0.0200517687445607,0
gpt3.5_iter3,rosa,da fiore a forma di pompon,31,0.3181818181818182,1,0.3181818181818182,0.2,31,31,0.0,0.2,0.0200517687445607,0
gpt3.5_iter4,rosa,senza spine,8,0.8372093023255813,1,0.8372093023255813,0.2,8,8,0.0,0.2,0.0200517687445607,330
gpt3.5_iter4,rosa,cespugliosa,14,0.6976744186046512,1,0.6976744186046512,0.2,14,14,0.0,0.2,0.0200517687445607,1659
gpt3.5_iter4,rosa,da reciso,16,0.6511627906976745,1,0.6511627906976745,0.2,16,16,0.0,0.2,0.0200517687445607,20
gpt3.5_iter4,rosa,da arrampicata,19,0.5813953488372092,1,0.5813953488372092,0.2,19,19,0.0,0.4,0.0282496269205633,111
gpt3.5_iter4,rosa,da fiore grande,22,0.5116279069767442,1,0.5116279069767442,0.2,22,22,0.0,0.2,0.0200517687445607,20
gpt3.5_iter4,rosa,da fiore piccolo,23,0.4883720930232558,1,0.4883720930232558,0.2,23,23,0.0,0.2,0.0200517687445607,20
gpt3.5_iter4,rosa,da fiore multicolore,24,0.4651162790697675,1,0.4651162790697675,0.2,24,24,0.0,0.2,0.0200517687445607,26
gpt3.5_iter4,rosa,da fiore monocromatico,25,0.4418604651162791,1,0.4418604651162791,0.2,25,25,0.0,0.2,0.0200517687445607,0
gpt3.5_iter4,rosa,da fiore profumato,26,0.4186046511627906,1,0.4186046511627906,0.2,26,26,0.0,0.2,0.0200517687445607,20
gpt3.5_iter4,rosa,da fiore senza profumo,27,0.3953488372093023,1,0.3953488372093023,0.2,27,27,0.0,0.2,0.0200517687445607,1
gpt3.5_iter4,rosa,da fiore a tinta unita,28,0.3720930232558139,1,0.3720930232558139,0.2,28,28,0.0,0.2,0.0200517687445607,0
gpt3.5_iter4,rosa,da fiore variegato,29,0.3488372093023255,1,0.3488372093023255,0.2,29,29,0.0,0.2,0.0200517687445607,1
gpt3.5_iter4,rosa,da fiore rifiorente,30,0.3255813953488372,1,0.3255813953488372,0.2,30,30,0.0,0.2,0.0200517687445607,0
gpt3.5_iter4,rosa,da fiore non rifiorente,31,0.3023255813953488,1,0.3023255813953488,0.2,31,31,0.0,0.2,0.0200517687445607,0
gpt3.5_iter4,rosa,da fiore invernale,32,0.2790697674418605,1,0.2790697674418605,0.2,32,32,0.0,0.2,0.0200517687445607,3
gpt3.5_iter4,rosa,da fiore estivo,33,0.2558139534883721,1,0.2558139534883721,0.2,33,33,0.0,0.2,0.0200517687445607,15
gpt3.5_iter4,rosa,da fiore autunnale,34,0.2325581395348837,1,0.2325581395348837,0.2,34,34,0.0,0.2,0.0200517687445607,9
gpt3.5_iter4,rosa,da fiore primaverile,35,0.2093023255813954,1,0.2093023255813954,0.2,35,35,0.0,0.2,0.0200517687445607,25
gpt3.5_iter4,rosa,da fiore resistente alle malattie,36,0.1860465116279069,1,0.1860465116279069,0.2,36,36,0.0,0.2,0.0200517687445607,0
gpt3.5_iter4,rosa,da fiore delicata,37,0.1627906976744185,1,0.1627906976744185,0.2,37,37,0.0,0.2,0.0200517687445607,0
gpt3.5_iter4,rosa,da fiore resistente al freddo,38,0.1395348837209302,1,0.1395348837209302,0.2,38,38,0.0,0.2,0.0200517687445607,0
gpt3.5_iter4,rosa,da fiore resistente al caldo,39,0.1162790697674418,1,0.1162790697674418,0.2,39,39,0.0,0.2,0.0200517687445607,0
gpt3.5_iter4,rosa,da fiore resistente alla siccità,40,0.0930232558139535,1,0.0930232558139535,0.2,40,40,0.0,0.2,0.0200517687445607,0
gpt3.5_iter4,rosa,da fiore resistente all'umidità,41,0.0697674418604651,1,0.0697674418604651,0.2,41,41,0.0,0.2,0.0200517687445607,0
gpt3.5_iter4,rosa,da fiore resistente alle esposizioni soleggiate,42,0.0465116279069767,1,0.0465116279069767,0.2,42,42,0.0,0.2,0.0200517687445607,0
gpt3.5_iter4,rosa,da fi,43,0.0232558139534884,1,0.0232558139534884,0.2,43,43,0.0,0.2,0.0200517687445607,21
gpt3.5_iter0,televisione,lcd,1,1.0,5,0.9111111111111112,1.0,1,2,0.4,0.7376229212841734,0.4601553062336823,19254
gpt3.5_iter1,televisione,lcd,2,0.8333333333333334,5,0.9111111111111112,1.0,1,2,0.4,0.7376229212841734,0.4601553062336823,19254
gpt3.5_iter2,televisione,lcd,1,1.0,5,0.9111111111111112,1.0,1,2,0.4,0.7376229212841734,0.4601553062336823,19254
gpt3.5_iter3,televisione,lcd,2,0.8888888888888888,5,0.9111111111111112,1.0,1,2,0.4,0.7376229212841734,0.4601553062336823,19254
gpt3.5_iter4,televisione,lcd,2,0.8333333333333334,5,0.9111111111111112,1.0,1,2,0.4,0.7376229212841734,0.4601553062336823,19254
gpt3.5_iter0,televisione,led,2,0.9,5,0.9466666666666668,1.0,1,2,0.6,0.8250819475227823,0.6401035374891215,29842
gpt3.5_iter1,televisione,led,1,1.0,5,0.9466666666666668,1.0,1,2,0.6,0.8250819475227823,0.6401035374891215,29842
gpt3.5_iter2,televisione,led,2,0.8333333333333334,5,0.9466666666666668,1.0,1,2,0.6,0.8250819475227823,0.6401035374891215,29842
gpt3.5_iter3,televisione,led,1,1.0,5,0.9466666666666668,1.0,1,2,0.6,0.8250819475227823,0.6401035374891215,29842
gpt3.5_iter4,televisione,led,1,1.0,5,0.9466666666666668,1.0,1,2,0.6,0.8250819475227823,0.6401035374891215,29842
gpt3.5_iter0,televisione,oled,3,0.8,2,0.7333333333333334,0.4,3,3,0.0,0.0040207342978534,0.0401035374891215,20634
gpt3.5_iter2,televisione,oled,3,0.6666666666666667,2,0.7333333333333334,0.4,3,3,0.0,0.0040207342978534,0.0401035374891215,20634
gpt3.5_iter0,televisione,plasma,4,0.7,5,0.6622222222222222,1.0,3,4,0.0,0.2612512823365913,0.1695925875283354,16029
gpt3.5_iter1,televisione,plasma,3,0.6666666666666667,5,0.6622222222222222,1.0,3,4,0.0,0.2612512823365913,0.1695925875283354,16029
gpt3.5_iter2,televisione,plasma,4,0.5,5,0.6622222222222222,1.0,3,4,0.0,0.2612512823365913,0.1695925875283354,16029
gpt3.5_iter3,televisione,plasma,3,0.7777777777777778,5,0.6622222222222222,1.0,3,4,0.0,0.2612512823365913,0.1695925875283354,16029
gpt3.5_iter4,televisione,plasma,3,0.6666666666666667,5,0.6622222222222222,1.0,3,4,0.0,0.2612512823365913,0.1695925875283354,16029
gpt3.5_iter0,televisione,retroproiezione,5,0.6,2,0.3833333333333333,0.4,5,6,0.0,2.2233899087144828e-05,0.0518152539659448,624
gpt3.5_iter2,televisione,retroproiezione,6,0.1666666666666666,2,0.3833333333333333,0.4,5,6,0.0,2.2233899087144828e-05,0.0518152539659448,624
gpt3.5_iter0,televisione,smart tv,6,0.5,4,0.4305555555555556,0.8,5,6,0.0,0.0322751902960484,0.1155437814945228,1032
gpt3.5_iter1,televisione,smart tv,5,0.3333333333333333,4,0.4305555555555556,0.8,5,6,0.0,0.0322751902960484,0.1155437814945228,1032
gpt3.5_iter3,televisione,smart tv,5,0.5555555555555556,4,0.4305555555555556,0.8,5,6,0.0,0.0322751902960484,0.1155437814945228,1032
gpt3.5_iter4,televisione,smart tv,5,0.3333333333333333,4,0.4305555555555556,0.8,5,6,0.0,0.0322751902960484,0.1155437814945228,1032
gpt3.5_iter0,televisione,3d tv,7,0.4,2,0.2833333333333333,0.4,6,7,0.0,2.229145013926641e-06,0.0494710622231561,128
gpt3.5_iter4,televisione,3d tv,6,0.1666666666666666,2,0.2833333333333333,0.4,6,7,0.0,2.229145013926641e-06,0.0494710622231561,128
gpt3.5_iter0,televisione,curved tv,8,0.3,1,0.3,0.2,8,8,0.0,0.2,0.0200517687445607,5
gpt3.5_iter0,televisione,monitor tv,9,0.1999999999999999,1,0.1999999999999999,0.2,9,9,0.0,0.2,0.0200517687445607,27
gpt3.5_iter0,televisione,proiettore tv,10,0.0999999999999999,1,0.0999999999999999,0.2,10,10,0.0,0.2,0.0200517687445607,16
gpt3.5_iter1,televisione,proiettore,4,0.5,4,0.5,0.8,4,5,0.0,0.0694705362781589,0.1269555998082998,38520
gpt3.5_iter2,televisione,proiettore,5,0.3333333333333333,4,0.5,0.8,4,5,0.0,0.0694705362781589,0.1269555998082998,38520
gpt3.5_iter3,televisione,proiettore,4,0.6666666666666667,4,0.5,0.8,4,5,0.0,0.0694705362781589,0.1269555998082998,38520
gpt3.5_iter4,televisione,proiettore,4,0.5,4,0.5,0.8,4,5,0.0,0.0694705362781589,0.1269555998082998,38520
gpt3.5_iter1,televisione,televisore a tubo catodico,6,0.1666666666666666,2,0.25,0.4,6,7,0.0,2.229145013926641e-06,0.0494710622231561,25
gpt3.5_iter3,televisione,televisore a tubo catodico,7,0.3333333333333333,2,0.25,0.4,6,7,0.0,2.229145013926641e-06,0.0494710622231561,25
gpt3.5_iter3,televisione,televisore a schermo piatto,6,0.4444444444444444,1,0.4444444444444444,0.2,6,6,0.0,0.2,0.0200517687445607,40
gpt3.5_iter3,televisione,televisore portatile,8,0.2222222222222222,1,0.2222222222222222,0.2,8,8,0.0,0.2,0.0200517687445607,180
gpt3.5_iter3,televisione,televisore 3d,9,0.1111111111111111,1,0.1111111111111111,0.2,9,9,0.0,0.2,0.0200517687445607,35
gpt3.5_iter0,giraffa,masai,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,7171
gpt3.5_iter1,giraffa,masai,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,7171
gpt3.5_iter2,giraffa,masai,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,7171
gpt3.5_iter3,giraffa,masai,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,7171
gpt3.5_iter4,giraffa,masai,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,7171
gpt3.5_iter0,giraffa,reticolata,2,0.9166666666666666,5,0.9679391950679892,1.0,2,2,0.0,0.5627048688069557,0.1002588437228037,1725
gpt3.5_iter1,giraffa,reticolata,2,0.981132075471698,5,0.9679391950679892,1.0,2,2,0.0,0.5627048688069557,0.1002588437228037,1725
gpt3.5_iter2,giraffa,reticolata,2,0.9782608695652174,5,0.9679391950679892,1.0,2,2,0.0,0.5627048688069557,0.1002588437228037,1725
gpt3.5_iter3,giraffa,reticolata,2,0.9818181818181818,5,0.9679391950679892,1.0,2,2,0.0,0.5627048688069557,0.1002588437228037,1725
gpt3.5_iter4,giraffa,reticolata,2,0.9818181818181818,5,0.9679391950679892,1.0,2,2,0.0,0.5627048688069557,0.1002588437228037,1725
gpt3.5_iter0,giraffa,rothschild,3,0.8333333333333334,5,0.9358783901359784,1.0,3,3,0.0,0.3166367693790533,0.1002588437228037,16919
gpt3.5_iter1,giraffa,rothschild,3,0.9622641509433962,5,0.9358783901359784,1.0,3,3,0.0,0.3166367693790533,0.1002588437228037,16919
gpt3.5_iter2,giraffa,rothschild,3,0.9565217391304348,5,0.9358783901359784,1.0,3,3,0.0,0.3166367693790533,0.1002588437228037,16919
gpt3.5_iter3,giraffa,rothschild,3,0.9636363636363636,5,0.9358783901359784,1.0,3,3,0.0,0.3166367693790533,0.1002588437228037,16919
gpt3.5_iter4,giraffa,rothschild,3,0.9636363636363636,5,0.9358783901359784,1.0,3,3,0.0,0.3166367693790533,0.1002588437228037,16919
gpt3.5_iter0,giraffa,di thornicroft,4,0.75,5,0.8791535535834141,1.0,4,8,0.0,0.1217597437951573,0.2826406375891215,22
gpt3.5_iter1,giraffa,di thornicroft,4,0.9433962264150944,5,0.8791535535834141,1.0,4,8,0.0,0.1217597437951573,0.2826406375891215,22
gpt3.5_iter2,giraffa,di thornicroft,8,0.8478260869565217,5,0.8791535535834141,1.0,4,8,0.0,0.1217597437951573,0.2826406375891215,22
gpt3.5_iter3,giraffa,di thornicroft,6,0.9090909090909092,5,0.8791535535834141,1.0,4,8,0.0,0.1217597437951573,0.2826406375891215,22
gpt3.5_iter4,giraffa,di thornicroft,4,0.9454545454545454,5,0.8791535535834141,1.0,4,8,0.0,0.1217597437951573,0.2826406375891215,22
gpt3.5_iter0,giraffa,di kordofan,5,0.6666666666666667,5,0.8797409699952767,1.0,4,5,0.0,0.1314245269428416,0.1314245269428416,21
gpt3.5_iter1,giraffa,di kordofan,5,0.9245283018867924,5,0.8797409699952767,1.0,4,5,0.0,0.1314245269428416,0.1314245269428416,21
gpt3.5_iter2,giraffa,di kordofan,4,0.9347826086956522,5,0.8797409699952767,1.0,4,5,0.0,0.1314245269428416,0.1314245269428416,21
gpt3.5_iter3,giraffa,di kordofan,4,0.9454545454545454,5,0.8797409699952767,1.0,4,5,0.0,0.1314245269428416,0.1314245269428416,21
gpt3.5_iter4,giraffa,di kordofan,5,0.9272727272727272,5,0.8797409699952767,1.0,4,5,0.0,0.1314245269428416,0.1314245269428416,21
gpt3.5_iter0,giraffa,di nubia,6,0.5833333333333333,5,0.8044226514530042,1.0,6,9,0.0,0.0252257743048853,0.1499731359323989,22
gpt3.5_iter1,giraffa,di nubia,9,0.8490566037735849,5,0.8044226514530042,1.0,6,9,0.0,0.0252257743048853,0.1499731359323989,22
gpt3.5_iter2,giraffa,di nubia,9,0.8260869565217391,5,0.8044226514530042,1.0,6,9,0.0,0.0252257743048853,0.1499731359323989,22
gpt3.5_iter3,giraffa,di nubia,8,0.8727272727272728,5,0.8044226514530042,1.0,6,9,0.0,0.0252257743048853,0.1499731359323989,22
gpt3.5_iter4,giraffa,di nubia,7,0.8909090909090909,5,0.8044226514530042,1.0,6,9,0.0,0.0252257743048853,0.1499731359323989,22
gpt3.5_iter0,giraffa,di angola,7,0.5,5,0.8228920874039825,1.0,5,7,0.0,0.0553164790972988,0.1421051411260502,22
gpt3.5_iter1,giraffa,di angola,7,0.8867924528301887,5,0.8228920874039825,1.0,5,7,0.0,0.0553164790972988,0.1421051411260502,22
gpt3.5_iter2,giraffa,di angola,6,0.8913043478260869,5,0.8228920874039825,1.0,5,7,0.0,0.0553164790972988,0.1421051411260502,22
gpt3.5_iter3,giraffa,di angola,5,0.9272727272727272,5,0.8228920874039825,1.0,5,7,0.0,0.0553164790972988,0.1421051411260502,22
gpt3.5_iter4,giraffa,di angola,6,0.9090909090909092,5,0.8228920874039825,1.0,5,7,0.0,0.0553164790972988,0.1421051411260502,22
gpt3.5_iter0,giraffa,di rotschild,8,0.4166666666666666,5,0.7835585551992443,1.0,7,8,0.0,0.0234163090432156,0.1158584159816499,24
gpt3.5_iter1,giraffa,di rotschild,8,0.8679245283018868,5,0.7835585551992443,1.0,7,8,0.0,0.0234163090432156,0.1158584159816499,24
gpt3.5_iter2,giraffa,di rotschild,7,0.8695652173913043,5,0.7835585551992443,1.0,7,8,0.0,0.0234163090432156,0.1158584159816499,24
gpt3.5_iter3,giraffa,di rotschild,7,0.8909090909090909,5,0.7835585551992443,1.0,7,8,0.0,0.0234163090432156,0.1158584159816499,24
gpt3.5_iter4,giraffa,di rotschild,8,0.8727272727272728,5,0.7835585551992443,1.0,7,8,0.0,0.0234163090432156,0.1158584159816499,24
gpt3.5_iter1,giraffa,di niger,6,0.9056603773584906,3,0.8729012852064534,0.6,5,12,0.0,0.0026475648202507,0.1770148154269036,22
gpt3.5_iter2,giraffa,di niger,5,0.9130434782608696,3,0.8729012852064534,0.6,5,12,0.0,0.0026475648202507,0.1770148154269036,22
gpt3.5_iter3,giraffa,di niger,12,0.8,3,0.8729012852064534,0.6,5,12,0.0,0.0026475648202507,0.1770148154269036,22
gpt3.5_iter1,giraffa,di nub,53,0.0188679245283018,1,0.0188679245283018,0.2,53,53,0.0,0.2,0.0200517687445607,13
gpt3.5_iter2,giraffa,di sudafrica,10,0.8043478260869565,2,0.8112648221343873,0.4,10,11,0.0,2.2523147881528704e-10,0.0452889250855685,38
gpt3.5_iter3,giraffa,di sudafrica,11,0.8181818181818181,2,0.8112648221343873,0.4,10,11,0.0,2.2523147881528704e-10,0.0452889250855685,38
gpt3.5_iter2,giraffa,di uganda,11,0.782608695652174,2,0.8185770750988142,0.4,9,11,0.0,2.0623159039829316e-09,0.0518152539659448,22
gpt3.5_iter3,giraffa,di uganda,9,0.8545454545454545,2,0.8185770750988142,0.4,9,11,0.0,2.0623159039829316e-09,0.0518152539659448,22
gpt3.5_iter2,giraffa,di congo,12,0.7608695652173914,2,0.7713438735177867,0.4,12,13,0.0,2.263989829572188e-12,0.0443398083826451,21
gpt3.5_iter3,giraffa,di congo,13,0.7818181818181819,2,0.7713438735177867,0.4,12,13,0.0,2.263989829572188e-12,0.0443398083826451,21
gpt3.5_iter2,giraffa,di somalia,13,0.7391304347826086,1,0.7391304347826086,0.2,13,13,0.0,0.2,0.0200517687445607,23
gpt3.5_iter2,giraffa,di chad,14,0.7173913043478262,1,0.7173913043478262,0.2,14,14,0.0,0.2,0.0200517687445607,30
gpt3.5_iter2,giraffa,di etiopia,15,0.6956521739130435,1,0.6956521739130435,0.2,15,15,0.0,0.2,0.0200517687445607,23
gpt3.5_iter2,giraffa,di sudan,16,0.6739130434782609,1,0.6739130434782609,0.2,16,16,0.0,0.2,0.0200517687445607,26
gpt3.5_iter2,giraffa,di kenya,17,0.6521739130434783,1,0.6521739130434783,0.2,17,17,0.0,0.2,0.0200517687445607,23
gpt3.5_iter2,giraffa,di tanzania,18,0.6304347826086957,1,0.6304347826086957,0.2,18,18,0.0,0.2,0.0200517687445607,25
gpt3.5_iter2,giraffa,di zambia,19,0.6086956521739131,1,0.6086956521739131,0.2,19,19,0.0,0.2,0.0200517687445607,20
gpt3.5_iter2,giraffa,di zimbabwe,20,0.5869565217391304,1,0.5869565217391304,0.2,20,20,0.0,0.2,0.0200517687445607,28
gpt3.5_iter2,giraffa,di namibia,21,0.5652173913043479,1,0.5652173913043479,0.2,21,21,0.0,0.2,0.0200517687445607,21
gpt3.5_iter2,giraffa,di botswana,22,0.5434782608695652,1,0.5434782608695652,0.2,22,22,0.0,0.2,0.0200517687445607,20
gpt3.5_iter2,giraffa,di mozambico,23,0.5217391304347826,1,0.5217391304347826,0.2,23,23,0.0,0.2,0.0200517687445607,26
gpt3.5_iter2,giraffa,di malawi,24,0.5,1,0.5,0.2,24,24,0.0,0.2,0.0200517687445607,20
gpt3.5_iter2,giraffa,di swaziland,25,0.4782608695652174,1,0.4782608695652174,0.2,25,25,0.0,0.2,0.0200517687445607,22
gpt3.5_iter2,giraffa,di lesotho,26,0.4565217391304348,1,0.4565217391304348,0.2,26,26,0.0,0.2,0.0200517687445607,22
gpt3.5_iter2,giraffa,di camerun,27,0.4347826086956522,1,0.4347826086956522,0.2,27,27,0.0,0.2,0.0200517687445607,20
gpt3.5_iter2,giraffa,di nigeria,28,0.4130434782608695,1,0.4130434782608695,0.2,28,28,0.0,0.2,0.0200517687445607,28
gpt3.5_iter2,giraffa,di ghana,29,0.3913043478260869,1,0.3913043478260869,0.2,29,29,0.0,0.2,0.0200517687445607,21
gpt3.5_iter2,giraffa,di burkina faso,30,0.3695652173913043,1,0.3695652173913043,0.2,30,30,0.0,0.2,0.0200517687445607,22
gpt3.5_iter2,giraffa,di benin,31,0.3478260869565217,1,0.3478260869565217,0.2,31,31,0.0,0.2,0.0200517687445607,26
gpt3.5_iter2,giraffa,di togo,32,0.3260869565217391,1,0.3260869565217391,0.2,32,32,0.0,0.2,0.0200517687445607,20
gpt3.5_iter2,giraffa,di costa d'avorio,33,0.3043478260869565,1,0.3043478260869565,0.2,33,33,0.0,0.2,0.0200517687445607,0
gpt3.5_iter2,giraffa,di guinea,34,0.2826086956521739,1,0.2826086956521739,0.2,34,34,0.0,0.2,0.0200517687445607,39
gpt3.5_iter2,giraffa,di liberia,35,0.2608695652173913,1,0.2608695652173913,0.2,35,35,0.0,0.2,0.0200517687445607,22
gpt3.5_iter2,giraffa,di sierra leone,36,0.2391304347826086,1,0.2391304347826086,0.2,36,36,0.0,0.2,0.0200517687445607,20
gpt3.5_iter2,giraffa,di senegal,37,0.217391304347826,1,0.217391304347826,0.2,37,37,0.0,0.2,0.0200517687445607,21
gpt3.5_iter2,giraffa,di gambia,38,0.1956521739130434,1,0.1956521739130434,0.2,38,38,0.0,0.2,0.0200517687445607,24
gpt3.5_iter2,giraffa,di mauritania,39,0.1739130434782608,1,0.1739130434782608,0.2,39,39,0.0,0.2,0.0200517687445607,21
gpt3.5_iter2,giraffa,di mali,40,0.1521739130434782,1,0.1521739130434782,0.2,40,40,0.0,0.2,0.0200517687445607,33
gpt3.5_iter2,giraffa,di algeria,42,0.108695652173913,1,0.108695652173913,0.2,42,42,0.0,0.2,0.0200517687445607,26
gpt3.5_iter2,giraffa,di tunisia,43,0.0869565217391304,1,0.0869565217391304,0.2,43,43,0.0,0.2,0.0200517687445607,35
gpt3.5_iter2,giraffa,di marocco,44,0.0652173913043477,1,0.0652173913043477,0.2,44,44,0.0,0.2,0.0200517687445607,26
gpt3.5_iter2,giraffa,di libia,45,0.0434782608695651,1,0.0434782608695651,0.2,45,45,0.0,0.2,0.0200517687445607,84
gpt3.5_iter2,giraffa,di egitto,46,0.0217391304347825,1,0.0217391304347825,0.2,46,46,0.0,0.2,0.0200517687445607,37
gpt3.5_iter3,giraffa,di reticolata,10,0.8363636363636364,1,0.8363636363636364,0.2,10,10,0.0,0.2,0.0200517687445607,1
gpt3.5_iter3,giraffa,di samburu,14,0.7636363636363637,1,0.7636363636363637,0.2,14,14,0.0,0.2,0.0200517687445607,34
gpt3.5_iter3,giraffa,di masai mara,15,0.7454545454545455,1,0.7454545454545455,0.2,15,15,0.0,0.2,0.0200517687445607,24
gpt3.5_iter3,giraffa,di serengeti,16,0.7272727272727273,1,0.7272727272727273,0.2,16,16,0.0,0.2,0.0200517687445607,20
gpt3.5_iter3,giraffa,di tsavo,17,0.7090909090909091,1,0.7090909090909091,0.2,17,17,0.0,0.2,0.0200517687445607,25
gpt3.5_iter3,giraffa,di etosha,18,0.6909090909090909,1,0.6909090909090909,0.2,18,18,0.0,0.2,0.0200517687445607,25
gpt3.5_iter3,giraffa,di amboseli,19,0.6727272727272727,1,0.6727272727272727,0.2,19,19,0.0,0.2,0.0200517687445607,21
gpt3.5_iter3,giraffa,di murchison falls,20,0.6545454545454545,1,0.6545454545454545,0.2,20,20,0.0,0.2,0.0200517687445607,24
gpt3.5_iter3,giraffa,di chobe,21,0.6363636363636364,1,0.6363636363636364,0.2,21,21,0.0,0.2,0.0200517687445607,22
gpt3.5_iter3,giraffa,di kruger,22,0.6181818181818182,1,0.6181818181818182,0.2,22,22,0.0,0.2,0.0200517687445607,20
gpt3.5_iter3,giraffa,di hwange,23,0.6,1,0.6,0.2,23,23,0.0,0.2,0.0200517687445607,26
gpt3.5_iter3,giraffa,di mana pools,24,0.5818181818181818,1,0.5818181818181818,0.2,24,24,0.0,0.2,0.0200517687445607,20
gpt3.5_iter3,giraffa,di okavango,25,0.5636363636363637,1,0.5636363636363637,0.2,25,25,0.0,0.2,0.0200517687445607,22
gpt3.5_iter3,giraffa,di tarangire,27,0.5272727272727273,1,0.5272727272727273,0.2,27,27,0.0,0.2,0.0200517687445607,21
gpt3.5_iter3,giraffa,di lake manyara,28,0.509090909090909,1,0.509090909090909,0.2,28,28,0.0,0.2,0.0200517687445607,19
gpt3.5_iter3,giraffa,di ruaha,29,0.4909090909090909,1,0.4909090909090909,0.2,29,29,0.0,0.2,0.0200517687445607,22
gpt3.5_iter3,giraffa,di selous,30,0.4727272727272728,1,0.4727272727272728,0.2,30,30,0.0,0.2,0.0200517687445607,20
gpt3.5_iter3,giraffa,di mahale,31,0.4545454545454546,1,0.4545454545454546,0.2,31,31,0.0,0.2,0.0200517687445607,6
gpt3.5_iter3,giraffa,di katavi,32,0.4363636363636364,1,0.4363636363636364,0.2,32,32,0.0,0.2,0.0200517687445607,20
gpt3.5_iter3,giraffa,di gombe,33,0.4181818181818182,1,0.4181818181818182,0.2,33,33,0.0,0.2,0.0200517687445607,22
gpt3.5_iter3,giraffa,di kidepo valley,35,0.3818181818181818,1,0.3818181818181818,0.2,35,35,0.0,0.2,0.0200517687445607,2
gpt3.5_iter3,giraffa,di bwindi,36,0.3636363636363636,1,0.3636363636363636,0.2,36,36,0.0,0.2,0.0200517687445607,24
gpt3.5_iter3,giraffa,di queen elizabeth,37,0.3454545454545454,1,0.3454545454545454,0.2,37,37,0.0,0.2,0.0200517687445607,20
gpt3.5_iter3,giraffa,di virunga,38,0.3272727272727272,1,0.3272727272727272,0.2,38,38,0.0,0.2,0.0200517687445607,23
gpt3.5_iter3,giraffa,di akagera,39,0.3090909090909091,1,0.3090909090909091,0.2,39,39,0.0,0.2,0.0200517687445607,23
gpt3.5_iter3,giraffa,di volcanoes,40,0.2909090909090909,1,0.2909090909090909,0.2,40,40,0.0,0.2,0.0200517687445607,0
gpt3.5_iter3,giraffa,di nyungwe,41,0.2727272727272727,1,0.2727272727272727,0.2,41,41,0.0,0.2,0.0200517687445607,28
