concept	n_concept	n_concept_list	category	concept_eng	list	exemplar	count	avg_rank_order	dominance	min_rank	max_rank	first_occur	availability_montefinese	availability	outliers	exemplar_string
PORTA	134	4	HOUSING BUILDINGS	door	4	PORTA_automatica	5	4.4	0.15625	3	8	0.0	0.03148384582678804	0.05885201037085286	False	porta automatica
PORTA	134	4	HOUSING BUILDINGS	door	4	PORTA_blindata	16	3.3125	0.5	1	10	0.09375	0.3713323780645478	0.319491677181551	False	porta blindata
PORTA	134	4	HOUSING BUILDINGS	door	4	PORTA_di legno	12	3.833333333333333	0.375	1	8	0.09375	0.2304099042661531	0.1893565245910375	False	porta di legno
PORTA	134	4	HOUSING BUILDINGS	door	4	PORTA_finestra	7	5.142857142857143	0.21875	1	11	0.03125	0.08121964371426721	0.107534984883493	False	porta finestra
PORTA	134	4	HOUSING BUILDINGS	door	4	PORTA_girevole	11	3.454545454545455	0.34375	1	7	0.03125	0.2074294982146838	0.1569635196477839	False	porta girevole
PORTA	134	4	HOUSING BUILDINGS	door	4	PORTA_portone	10	3.7	0.3125	1	9	0.03125	0.176939329268735	0.1670008006511221	False	portone
PORTA	134	4	HOUSING BUILDINGS	door	4	PORTA_scorrevole	22	2.227272727272727	0.6875	1	6	0.3125	0.6082084447478489	0.4660340274262728	False	porta scorrevole
PORTAFOTOGRAFIA	135	5	FURNISHINGS/FITTINGS	portafotografia	7	PORTAFOTOGRAFIA_album	6	1.833333333333333	0.1875	1	4	0.09375	0.1410670576273003	0.1259180276388946	False	album
PORTAFOTOGRAFIA	135	5	FURNISHINGS/FITTINGS	portafotografia	7	PORTAFOTOGRAFIA_cornice	11	2.727272727272727	0.34375	1	8	0.125	0.2550841400618141	0.2340687587676626	False	cornice
PORTAFOTOGRAFIA	135	5	FURNISHINGS/FITTINGS	portafotografia	7	PORTAFOTOGRAFIA_da parete	5	2.8	0.15625	1	4	0.03125	0.06650260499718932	0.05461575293496479	False	portafotografia da parete
PORTAFOTOGRAFIA	135	5	FURNISHINGS/FITTINGS	portafotografia	7	PORTAFOTOGRAFIA_di legno	9	2.888888888888889	0.28125	1	6	0.125	0.1888448882192722	0.165648621703229	False	portafotografia di legno
PORTAFOTOGRAFIA	135	5	FURNISHINGS/FITTINGS	portafotografia	7	PORTAFOTOGRAFIA_di plastica	4	3.0	0.125	1	7	0.03125	0.06059905863957677	0.07698219300345312	False	portafotografia di plastica
PORTAFOTOGRAFIA	135	5	FURNISHINGS/FITTINGS	portafotografia	7	PORTAFOTOGRAFIA_digitale	5	3.0	0.15625	1	6	0.03125	0.07374996652783086	0.08170014649363788	False	portafotografia digitale
PORTAFOTOGRAFIA	135	5	FURNISHINGS/FITTINGS	portafotografia	7	PORTAFOTOGRAFIA_quadro	8	2.625	0.25	1	7	0.0625	0.1667428939566227	0.1585666838445678	False	quadro
POSACENERE	136	16	FURNISHINGS/FITTINGS	ashtray	9	POSACENERE_da strada	5	3.4	0.15625	2	4	0.0	0.04418314979702201	0.0306609573415004	False	posacenere da strada
POSACENERE	136	16	FURNISHINGS/FITTINGS	ashtray	9	POSACENERE_da tavolo	5	2.0	0.15625	1	3	0.0625	0.0998743252364082	0.07866107677577065	False	posacenere da tavolo
POSACENERE	136	16	FURNISHINGS/FITTINGS	ashtray	9	POSACENERE_di ceramica	4	2.0	0.125	1	3	0.03125	0.06702916012876603	0.05417288695252845	False	posacenere di ceramica
POSACENERE	136	16	FURNISHINGS/FITTINGS	ashtray	9	POSACENERE_di metallo	6	2.166666666666667	0.1875	1	4	0.0625	0.1222707776611913	0.1014122489951036	False	posacenere di metallo
POSACENERE	136	16	FURNISHINGS/FITTINGS	ashtray	9	POSACENERE_di plastica	8	2.125	0.25	1	4	0.0625	0.180353398412499	0.1304471877676606	False	posacenere di plastica
POSACENERE	136	16	FURNISHINGS/FITTINGS	ashtray	9	POSACENERE_di vetro	12	1.666666666666667	0.375	1	3	0.1875	0.3300553430417952	0.2333457739050569	False	posacenere di vetro
POSACENERE	136	16	FURNISHINGS/FITTINGS	ashtray	9	POSACENERE_tascabile	4	1.5	0.125	1	2	0.0625	0.09153493877255696	0.06876617773267524	False	posacenere tascabile
QUADERNO	137	11	STATIONERY	copybook	5	QUADERNO_a fogli bianchi	10	4.2	0.3125	1	8	0.03125	0.1552007447361678	0.13197944290608	False	quaderno a fogli bianchi
QUADERNO	137	11	STATIONERY	copybook	5	QUADERNO_a quadretti	29	2.206896551724138	0.90625	1	5	0.125	0.8226425913493332	0.4996969806536303	False	quaderno a quadretti
QUADERNO	137	11	STATIONERY	copybook	5	QUADERNO_a quadrettoni	5	3.8	0.15625	2	5	0.0	0.03742133962026421	0.03742133962026421	False	quaderno a quadrettoni
QUADERNO	137	11	STATIONERY	copybook	5	QUADERNO_a righe	33	1.515151515151515	1.03125	1	4	0.6875	0.995448056692545	0.8047147906088447	False	quaderno a righe
QUADERNO	137	11	STATIONERY	copybook	5	QUADERNO_ad anelli	12	4.166666666666667	0.375	1	9	0.03125	0.2104907112990776	0.1759886112832124	False	quaderno ad anelli
QUADERNO	137	11	STATIONERY	copybook	5	QUADERNO_da disegno	10	5.6	0.3125	3	9	0.0	0.1077553756560092	0.09558557119045274	False	quaderno da disegno
QUADERNO	137	11	STATIONERY	copybook	5	QUADERNO_diario	4	3.75	0.125	2	6	0.0	0.02507094744380932	0.04317625260543752	False	diario
QUADERNO	137	11	STATIONERY	copybook	5	QUADERNO_grande	5	3.8	0.15625	1	6	0.03125	0.05160890013682916	0.05966168324918735	False	quaderno grande
QUADERNO	137	11	STATIONERY	copybook	5	QUADERNO_per appunti	5	7.8	0.15625	4	11	0.0	0.00753177277641949	0.03787870331345879	False	quaderno per appunti
QUADERNO	137	11	STATIONERY	copybook	5	QUADERNO_piccolo	5	4.0	0.15625	2	7	0.0	0.03960729306593355	0.05873990840736469	False	quaderno piccolo
QUADRO	138	8	FURNISHINGS/FITTINGS	picture	8	QUADRO_astratto	9	2.888888888888889	0.28125	1	7	0.125	0.190286168272102	0.1759666603772952	False	quadro astratto
QUADRO	138	8	FURNISHINGS/FITTINGS	picture	8	QUADRO_con cornice	5	3.0	0.15625	1	5	0.03125	0.06406778599562386	0.06406778599562386	False	quadro con cornice
QUADRO	138	8	FURNISHINGS/FITTINGS	picture	8	QUADRO_dipinto	6	1.5	0.1875	1	2	0.09375	0.1529328417662743	0.1031492665990129	False	dipinto
QUADRO	138	8	FURNISHINGS/FITTINGS	picture	8	QUADRO_elettrico	7	1.285714285714286	0.21875	1	2	0.15625	0.1988491041371155	0.1625161777326752	False	quadro elettrico
QUADRO	138	8	FURNISHINGS/FITTINGS	picture	8	QUADRO_natura morta	5	5.2	0.15625	2	10	0.0	0.03255227619770448	0.06603200125148909	False	natura morta
QUADRO	138	8	FURNISHINGS/FITTINGS	picture	8	QUADRO_paesaggistico	5	4.2	0.15625	3	7	0.0	0.03380983713243849	0.05342971838138213	False	quadro paesaggistico
QUADRO	138	8	FURNISHINGS/FITTINGS	picture	8	QUADRO_ritratto	9	3.555555555555556	0.28125	1	8	0.0625	0.1675602793685418	0.1595849172199899	False	ritratto
QUADRO	138	8	FURNISHINGS/FITTINGS	picture	8	QUADRO_su tela	5	3.6	0.15625	1	6	0.03125	0.05404371913839461	0.06256046846646347	False	quadro su tela
QUERCIA	139	8	PLANTS	oak	3	QUERCIA_leccio	10	1.5	0.3125	1	3	0.1875	0.27885272053498	0.2203177859956238	False	leccio
QUERCIA	139	8	PLANTS	oak	3	QUERCIA_rovere	8	2.0	0.25	1	3	0.0625	0.1848895729226231	0.1083457739050569	False	rovere
QUERCIA	139	8	PLANTS	oak	3	QUERCIA_secolare	7	1.142857142857143	0.21875	1	2	0.1875	0.2087995520685577	0.1906330888663376	False	quercia secolare
RACCHETTA	140	15	HOBBIES	racket	4	RACCHETTA_da badminton	9	2.777777777777778	0.28125	2	5	0.0	0.1754635887262512	0.1164134305715184	False	racchetta da badminton
RACCHETTA	140	15	HOBBIES	racket	4	RACCHETTA_da padel	15	2.8	0.46875	1	5	0.03125	0.3555388716766356	0.2047910175812188	False	racchetta da padel
RACCHETTA	140	15	HOBBIES	racket	4	RACCHETTA_da ping pong	12	3.25	0.375	2	6	0.0	0.2399640008883343	0.1481700201514194	False	racchetta da ping pong
RACCHETTA	140	15	HOBBIES	racket	4	RACCHETTA_da tennis	30	1.4	0.9375	1	7	0.75	0.9115525606896508	0.852848766526847	False	racchetta da tennis
RACCHETTA	140	15	HOBBIES	racket	4	RACCHETTA_da volano	5	2.6	0.15625	2	4	0.0	0.06821638836165059	0.05342971838138213	False	racchetta da volano
RIGHELLO	141	8	STATIONERY	ruler	11	RIGHELLO_corto	4	2.25	0.125	1	4	0.03125	0.06341802763889459	0.06341802763889459	False	righello corto
RIGHELLO	141	8	STATIONERY	ruler	11	RIGHELLO_di metallo	4	3.25	0.125	2	7	0.0	0.04386652802585525	0.06703174507201087	False	righello di metallo
RIGHELLO	141	8	STATIONERY	ruler	11	RIGHELLO_di plastica	8	2.625	0.25	1	6	0.125	0.1757854648337757	0.1634475116886577	False	righello di plastica
RIGHELLO	141	8	STATIONERY	ruler	11	RIGHELLO_goniometro	7	1.857142857142857	0.21875	1	3	0.09375	0.1653840429096725	0.1198059758188661	False	goniometro
RIGHELLO	141	8	STATIONERY	ruler	11	RIGHELLO_lungo	5	2.2	0.15625	1	3	0.03125	0.08620885238662557	0.05730597581886607	False	righello lungo
RIGHELLO	141	8	STATIONERY	ruler	11	RIGHELLO_metro	4	2.25	0.125	1	4	0.03125	0.06341802763889459	0.06341802763889459	False	metro
RIGHELLO	141	8	STATIONERY	ruler	11	RIGHELLO_riga	9	1.777777777777778	0.28125	1	3	0.15625	0.2324453491622453	0.1755441656421083	False	riga
RIGHELLO	141	8	STATIONERY	ruler	11	RIGHELLO_squadra	14	2.5	0.4375	1	8	0.09375	0.3483393022453133	0.2984297581552085	False	squadra
RIPOSTIGLIO	142	12	HOUSING BUILDINGS	closet	9	RIPOSTIGLIO_per scope	4	2.0	0.125	1	3	0.03125	0.06702916012876603	0.05417288695252845	False	ripostiglio per scope
RIPOSTIGLIO	142	12	HOUSING BUILDINGS	closet	9	RIPOSTIGLIO_sgabuzzino	7	1.285714285714286	0.21875	1	3	0.1875	0.2020174693862785	0.1906330888663376	False	sgabuzzino
RIPOSTIGLIO	142	12	HOUSING BUILDINGS	closet	9	RIPOSTIGLIO_sottoscala	6	1.333333333333333	0.1875	1	2	0.125	0.1644552278441829	0.1312661777326752	False	sottoscala
RISO	143	6	FOODS	rice	9	RISO_arborio	11	3.727272727272727	0.34375	1	7	0.03125	0.1990913241086694	0.1495179284605404	False	riso arborio
RISO	143	6	FOODS	rice	9	RISO_basmati	25	2.08	0.78125	1	5	0.34375	0.709153456827494	0.5105657437173596	False	riso basmati
RISO	143	6	FOODS	rice	9	RISO_bianco	5	3.0	0.15625	1	5	0.03125	0.06743042292755348	0.06743042292755348	False	riso bianco
RISO	143	6	FOODS	rice	9	RISO_carnaroli	9	3.0	0.28125	1	10	0.09375	0.1928071413098728	0.1985261002975774	False	riso carnaroli
RISO	143	6	FOODS	rice	9	RISO_integrale	14	4.214285714285714	0.4375	2	8	0.0	0.2615510404379636	0.1809725190727472	False	riso integrale
RISO	143	6	FOODS	rice	9	RISO_parboiled	5	3.0	0.15625	2	5	0.0	0.06145457818489279	0.06145457818489279	False	riso parboiled
RISO	143	6	FOODS	rice	9	RISO_rosso	8	3.75	0.25	2	6	0.0	0.1128050531221605	0.08635250521087504	False	riso rosso
RISO	143	6	FOODS	rice	9	RISO_tto	4	3.75	0.125	3	5	0.0	0.01807703627320521	0.02849079482043152	False	risotto
RISO	143	6	FOODS	rice	9	RISO_venere	24	2.916666666666667	0.75	1	7	0.25	0.6287190807206329	0.4395106474641642	False	riso venere
ROSA	144	1	PLANTS	rose	3	ROSA_antico	5	3.6	0.15625	1	6	0.03125	0.05929852824395111	0.06693557713738772	False	rosa antico
ROSA	144	1	PLANTS	rose	3	ROSA_bianca	16	3.125	0.5	1	8	0.0625	0.3723669821063425	0.2821817999496199	False	rosa bianca
ROSA	144	1	PLANTS	rose	3	ROSA_blu	7	4.428571428571429	0.21875	3	7	0.0	0.06544626843750354	0.06544626843750354	False	rosa blu
ROSA	144	1	PLANTS	rose	3	ROSA_canina	8	2.5	0.25	1	7	0.15625	0.1851954405526769	0.1806447796088252	False	rosa canina
ROSA	144	1	PLANTS	rose	3	ROSA_fucsia	4	2.5	0.125	1	4	0.03125	0.05564477960882516	0.05564477960882516	False	fucsia
ROSA	144	1	PLANTS	rose	3	ROSA_gialla	11	3.090909090909091	0.34375	1	6	0.03125	0.2237190515507146	0.1588876887545616	False	rosa gialla
ROSA	144	1	PLANTS	rose	3	ROSA_nera	4	4.0	0.125	2	7	0.0	0.03080456333402625	0.05247641435966217	False	rosa nera
ROSA	144	1	PLANTS	rose	3	ROSA_rossa	19	1.473684210526316	0.59375	1	4	0.375	0.5613087252893398	0.4652379051840085	False	rosa rossa
SALICE	145	7	PLANTS	willow	10	SALICE_bianco	12	1.416666666666667	0.375	1	2	0.21875	0.3455189805926473	0.2344154443316881	False	salice bianco
SALICE	145	7	PLANTS	willow	10	SALICE_nero	5	3.4	0.15625	2	5	0.0	0.0460753219706489	0.0460753219706489	False	salice nero
SALICE	145	7	PLANTS	willow	10	SALICE_odoroso	5	4.0	0.15625	3	5	0.0	0.02973171151314226	0.02973171151314226	False	salice odoroso
SALICE	145	7	PLANTS	willow	10	SALICE_piangente	23	1.08695652173913	0.71875	1	2	0.65625	0.712545865876778	0.6625161777326752	False	salice piangente
SCALA	146	9	HOUSING BUILDINGS	stairs	3	SCALA_a chiocciola	30	1.666666666666667	0.9375	1	3	0.5	0.8909357939851518	0.597957725542789	False	scala a chiocciola
SCALA	146	9	HOUSING BUILDINGS	stairs	3	SCALA_a pioli	16	1.5	0.5	1	4	0.3125	0.4662656961469925	0.38822043579773	False	scala a pioli
SCALA	146	9	HOUSING BUILDINGS	stairs	3	SCALA_d'emergenza	4	4.25	0.125	3	6	0.0	0.01368656692386845	0.03131046846646347	False	scala d' emergenza
SCALA	146	9	HOUSING BUILDINGS	stairs	3	SCALA_esterna	5	3.8	0.15625	2	5	0.0	0.03931351179389109	0.03931351179389109	False	scala esterna
SCALA	146	9	HOUSING BUILDINGS	stairs	3	SCALA_interna	4	3.0	0.125	1	5	0.03125	0.05035606294706559	0.05753552388445807	False	scala interna
SCALA	146	9	HOUSING BUILDINGS	stairs	3	SCALA_mobile	12	2.166666666666667	0.375	1	4	0.09375	0.2989181655259052	0.1897030998663572	False	scala mobile
SCALA	146	9	HOUSING BUILDINGS	stairs	3	SCALA_scaletta	5	4.4	0.15625	2	6	0.0	0.03413852377863648	0.04341055625449901	False	scaletta
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_alta	5	5.6	0.15625	1	9	0.03125	0.04057923646828029	0.06060187360052582	False	scarpa alta
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_ballerine	14	6.428571428571429	0.4375	1	11	0.03125	0.1908990125202369	0.1565060391925132	False	ballerine
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_bassa	4	5.75	0.125	1	10	0.03125	0.04583045597559402	0.06171886861890286	False	scarpa bassa
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_ciabatta	5	8.8	0.15625	6	11	0.0	0.003901689297328973	0.02999928149714853	False	ciabatta
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_col tacco	22	4.045454545454546	0.6875	1	9	0.0625	0.5069868772240056	0.3426831071338104	False	scarpa col tacco
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_da calcio	10	7.4	0.3125	2	17	0.0	0.1029615317025688	0.1513964110107879	False	scarpa da calcio
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_da corsa	5	4.2	0.15625	2	9	0.0	0.04851116207688756	0.07749605048283677	False	scarpa da corsa
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_da ginnastica	19	2.0	0.59375	1	13	0.4375	0.5454934558428972	0.5325488723123026	False	scarpa da ginnastica
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_da tennis	5	3.6	0.15625	1	9	0.03125	0.068938445103428	0.09299391087836552	False	scarpa da tennis
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_da trekking	4	5.25	0.125	1	8	0.03125	0.03274826288766694	0.04647225165386215	False	scarpa da trekking
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_elegante	10	4.5	0.3125	1	15	0.03125	0.170498512567302	0.2024677758706981	False	scarpa elegante
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_espadrillas	5	9.0	0.15625	6	17	0.0	0.004835337204127916	0.0566788520287894	False	espadrillas
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_infradito	9	6.888888888888889	0.28125	3	12	0.0	0.06563671415291863	0.09365761060232758	False	infradito
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_mocassino	10	5.1	0.3125	1	10	0.03125	0.145716211248816	0.145716211248816	False	mocassino
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_pantofole	8	5.625	0.25	2	12	0.0	0.08791126529999635	0.1173089385330232	False	pantofole
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_sandali	13	6.0	0.40625	3	12	0.0	0.1761109857546035	0.1649227616367982	False	sandali
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_scarponi	5	8.4	0.15625	6	11	0.0	0.003946030432904143	0.03188473634200543	False	scarponi
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_sneakers	13	2.384615384615385	0.40625	1	8	0.21875	0.3304866471638606	0.3001004947859133	False	sneakers
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_stivaletti	5	9.8	0.15625	4	14	0.0	0.00670863562950509	0.04138941744629317	False	stivaletti
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_stivali	18	4.666666666666667	0.5625	2	8	0.0	0.3540625925287717	0.203458068703094	False	stivali
SCARPA	147	4	CLOTHES	shoe	2	SCARPA_stringata	4	9.25	0.125	2	16	0.0	0.01461707105165927	0.0469671760921403	False	scarpa stringata
SCHIENA	148	10	BODY PARTS	back	11	SCHIENA_curva	7	1.285714285714286	0.21875	1	2	0.15625	0.1988491041371155	0.1625161777326752	False	schiena curva
SCHIENA	148	10	BODY PARTS	back	11	SCHIENA_dritta	12	1.166666666666667	0.375	1	2	0.3125	0.3632075922370589	0.3187661777326752	False	schiena dritta
SCHIENA	148	10	BODY PARTS	back	11	SCHIENA_scoliotica	5	1.6	0.15625	1	3	0.09375	0.1212294261933128	0.106777987909433	False	schiena scoliotica
SCHIENA	148	10	BODY PARTS	back	11	SCHIENA_storta	7	2.571428571428572	0.21875	2	5	0.0	0.1277594510852763	0.1009506236605199	False	schiena storta
SCIARPA	149	4	CLOTHES	scarf	5	SCIARPA_ad anello	6	6.166666666666667	0.1875	3	10	0.0	0.03117215985093271	0.06135928701935957	False	sciarpa ad anello
SCIARPA	149	4	CLOTHES	scarf	5	SCIARPA_di cotone	7	2.0	0.21875	1	3	0.03125	0.1522652297290673	0.08385758408181469	False	sciarpa di cotone
SCIARPA	149	4	CLOTHES	scarf	5	SCIARPA_di lana	17	1.529411764705882	0.53125	1	3	0.375	0.4958328285669186	0.3974272545084459	False	sciarpa di lana
SCIARPA	149	4	CLOTHES	scarf	5	SCIARPA_di seta	7	4.428571428571429	0.21875	1	12	0.03125	0.09406190720150263	0.1272249596079785	False	sciarpa di seta
SCIARPA	149	4	CLOTHES	scarf	5	SCIARPA_foulard	16	3.9375	0.5	1	9	0.03125	0.3421538920068377	0.2670340492301701	False	foulard
SCIARPA	149	4	CLOTHES	scarf	5	SCIARPA_invernale	5	4.0	0.15625	2	7	0.0	0.04486210217149005	0.06237131340275759	False	sciarpa invernale
SCIARPA	149	4	CLOTHES	scarf	5	SCIARPA_lunga	8	3.125	0.25	1	10	0.125	0.1674154272013438	0.1768659629871357	False	sciarpa lunga
SCIARPA	149	4	CLOTHES	scarf	5	SCIARPA_scaldacollo	17	3.058823529411764	0.53125	1	7	0.09375	0.4083235119815452	0.2947492400583707	False	scaldacollo
SCIARPA	149	4	CLOTHES	scarf	5	SCIARPA_scialle	13	3.615384615384616	0.40625	1	8	0.125	0.2696256743570759	0.2212184133185593	False	scialle
SCIMMIA	150	9	ANIMALS	monkey	10	SCIMMIA_babbuino	13	3.384615384615385	0.40625	1	8	0.0625	0.2746145014655221	0.2210587298173516	False	babbuino
SCIMMIA	150	9	ANIMALS	monkey	10	SCIMMIA_bonobo	5	4.0	0.15625	2	7	0.0	0.03960729306593355	0.05873990840736469	False	bonobo
SCIMMIA	150	9	ANIMALS	monkey	10	SCIMMIA_gorilla	18	2.388888888888889	0.5625	1	6	0.15625	0.4741828367808613	0.3503444244090362	False	gorilla
SCIMMIA	150	9	ANIMALS	monkey	10	SCIMMIA_macaco	14	3.0	0.4375	1	5	0.125	0.318907772265024	0.2002643866558526	False	macaco
SCIMMIA	150	9	ANIMALS	monkey	10	SCIMMIA_mandrillo	4	4.0	0.125	1	10	0.03125	0.05254318403714531	0.07733042762886237	False	mandrillo
SCIMMIA	150	9	ANIMALS	monkey	10	SCIMMIA_orango	16	2.5625	0.5	1	5	0.125	0.4003234997139639	0.254754517243298	False	orango
SCIMMIA	150	9	ANIMALS	monkey	10	SCIMMIA_scimpanzè	22	2.227272727272727	0.6875	1	6	0.28125	0.6075394504870609	0.4581146329952088	False	scimpanzè
SCOLAPASTA	151	12	KITCHENWARE	colander	7	SCOLAPASTA_con manico	4	4.25	0.125	2	9	0.0	0.03223581944419265	0.06320742111427916	False	scolapasta con manico
SCOLAPASTA	151	12	KITCHENWARE	colander	7	SCOLAPASTA_di acciaio	17	1.88235294117647	0.53125	1	3	0.15625	0.4701671226196922	0.2547033579868716	False	scolapasta di acciaio
SCOLAPASTA	151	12	KITCHENWARE	colander	7	SCOLAPASTA_di metallo	5	1.6	0.15625	1	2	0.0625	0.1152535814506521	0.07189926659901286	False	scolapasta di metallo
SCOLAPASTA	151	12	KITCHENWARE	colander	7	SCOLAPASTA_di plastica	20	1.6	0.625	1	4	0.40625	0.5849961274902714	0.4773302766339982	False	scolapasta di plastica
SCOLAPASTA	151	12	KITCHENWARE	colander	7	SCOLAPASTA_di silicone	5	2.6	0.15625	2	4	0.0	0.06821638836165059	0.05342971838138213	False	scolapasta di silicone
SCOLAPASTA	151	12	KITCHENWARE	colander	7	SCOLAPASTA_pieghevole	6	3.5	0.1875	2	5	0.0	0.06532175812194962	0.05164322983855197	False	scolapasta pieghevole
SCOLORINA	152	5	STATIONERY	ink remover	12	SCOLORINA_a nastro	19	1.789473684210526	0.59375	1	4	0.25	0.5397171648020558	0.3827612866689836	False	scolorina a nastro
SCOLORINA	152	5	STATIONERY	ink remover	12	SCOLORINA_a penna	12	2.333333333333333	0.375	1	5	0.09375	0.2918881874178556	0.2101634305715184	False	scolorina a penna
SCOLORINA	152	5	STATIONERY	ink remover	12	SCOLORINA_a pennello	7	3.0	0.21875	2	5	0.0	0.1095727153775347	0.08124437627108362	False	scolorina a pennello
SCOLORINA	152	5	STATIONERY	ink remover	12	SCOLORINA_bianchetto	5	1.0	0.15625	1	1	0.15625	0.15625	0.15625	False	bianchetto
SCOLORINA	152	5	STATIONERY	ink remover	12	SCOLORINA_cancellina	4	2.5	0.125	2	4	0.0	0.04668549702517307	0.04668549702517307	False	cancellina
SCOLORINA	152	5	STATIONERY	ink remover	12	SCOLORINA_liquida	15	1.6	0.46875	1	3	0.25	0.4275750248924491	0.3057406729481523	False	scolorina liquida
SCOOTER	153	2	VEHICLES	scooter	7	SCOOTER_100	5	2.2	0.15625	2	3	0.0	0.08023300764396488	0.04271268503871928	False	scooter 100
SCOOTER	153	2	VEHICLES	scooter	7	SCOOTER_125	11	2.818181818181818	0.34375	2	5	0.0	0.231184303271717	0.1362032286577091	False	scooter 125
SCOOTER	153	2	VEHICLES	scooter	7	SCOOTER_150	9	3.222222222222222	0.28125	2	4	0.0	0.1524003041728592	0.06179995830653461	False	scooter 150
SCOOTER	153	2	VEHICLES	scooter	7	SCOOTER_250	6	5.833333333333333	0.1875	4	7	0.0	0.02304678760411144	0.03209882734404076	False	scooter 250
SCOOTER	153	2	VEHICLES	scooter	7	SCOOTER_50	15	1.6	0.46875	1	5	0.34375	0.4320689941559449	0.3876200510346754	False	scooter 50
SCOOTER	153	2	VEHICLES	scooter	7	SCOOTER_a benzina	4	3.25	0.125	2	7	0.0	0.04386652802585525	0.06703174507201087	False	scooter a benzina
SCOOTER	153	2	VEHICLES	scooter	7	SCOOTER_a tre ruote	4	4.25	0.125	2	6	0.0	0.01978223078204974	0.03568557713738772	False	scooter a tre ruote
SCOOTER	153	2	VEHICLES	scooter	7	SCOOTER_elettrico	8	1.5	0.25	1	5	0.21875	0.2271458174724261	0.2218830888663376	False	scooter elettrico
SCOOTER	153	2	VEHICLES	scooter	7	SCOOTER_motorino	4	2.0	0.125	1	5	0.09375	0.09520550469444948	0.09688308886633762	False	motorino
SCOOTER	153	2	VEHICLES	scooter	7	SCOOTER_vespa	11	3.090909090909091	0.34375	1	7	0.125	0.2351691039408302	0.1997034647127873	False	vespa
SCRIVANIA	154	14	FURNITURE	desk	3	SCRIVANIA_angolare	6	1.166666666666667	0.1875	1	2	0.15625	0.1759776139220914	0.1593830888663376	False	scrivania angolare
SCRIVANIA	154	14	FURNITURE	desk	3	SCRIVANIA_da ufficio	12	2.916666666666667	0.375	1	6	0.09375	0.2640712002961747	0.1943861809442697	False	scrivania da ufficio
SCRIVANIA	154	14	FURNITURE	desk	3	SCRIVANIA_di legno	12	1.75	0.375	1	5	0.25	0.330034055861996	0.2905074141027458	False	scrivania di legno
SCRIVANIA	154	14	FURNITURE	desk	3	SCRIVANIA_di metallo	4	3.75	0.125	2	7	0.0	0.0283200319657164	0.05346757970745233	False	scrivania di metallo
SCRIVANIA	154	14	FURNITURE	desk	3	SCRIVANIA_di vetro	5	2.4	0.15625	1	4	0.03125	0.08188186121143323	0.07016224899510365	False	scrivania di vetro
SCRIVANIA	154	14	FURNITURE	desk	3	SCRIVANIA_scrittoio	4	3.0	0.125	1	7	0.03125	0.06059905863957677	0.07698219300345312	False	scrittoio
SEDIA	155	7	FURNITURE	chair	5	SEDIA_a dondolo	24	2.416666666666667	0.75	1	8	0.375	0.6618974478437475	0.5458322616659401	False	sedia a dondolo
SEDIA	155	7	FURNITURE	chair	5	SEDIA_a rotelle	6	3.5	0.1875	2	6	0.0	0.07245880134414391	0.07245880134414391	False	sedia a rotelle
SEDIA	155	7	FURNITURE	chair	5	SEDIA_a sdraio	9	4.222222222222222	0.28125	1	9	0.0625	0.1427355130606349	0.1427355130606349	False	sedia a sdraio
SEDIA	155	7	FURNITURE	chair	5	SEDIA_da cucina	5	1.2	0.15625	1	2	0.125	0.1425845271502174	0.1281330888663376	False	sedia da cucina
SEDIA	155	7	FURNITURE	chair	5	SEDIA_da gaming	6	5.333333333333333	0.1875	2	11	0.0	0.0438615267875249	0.08165938733818176	False	sedia da gaming
SEDIA	155	7	FURNITURE	chair	5	SEDIA_da giardino	7	3.857142857142857	0.21875	2	6	0.0	0.08973130581703878	0.07827389384790821	False	sedia da giardino
SEDIA	155	7	FURNITURE	chair	5	SEDIA_da ufficio	10	2.7	0.3125	1	5	0.03125	0.2122399069201401	0.1452286115699529	False	sedia da ufficio
SEDIA	155	7	FURNITURE	chair	5	SEDIA_di legno	13	3.076923076923077	0.40625	1	7	0.0625	0.2874305843141675	0.2209297803307216	False	sedia di legno
SEDIA	155	7	FURNITURE	chair	5	SEDIA_di metallo	4	7.5	0.125	5	11	0.0	0.002292230241246409	0.03172819588317237	False	sedia di metallo
