,participant,category,concept,concept_eng,exemplar,rank,abs_freq
6085,iter5,HOBBIES,chitarra,guitar,chitarra basso,10,330.0
6086,iter5,HOBBIES,chitarra,guitar,chitarra contrabbasso,11,11.0
6087,iter5,HOBBIES,chitarra,guitar,chitarra solista,12,253.0
6088,iter5,HOBBIES,chitarra,guitar,chitarra acustico-elettrica,13,2.0
6089,iter5,PLANTS,ciclamino,cyclamen,bicicletto,1,112.0
6090,iter5,PLANTS,ciclamino,cyclamen,scooter,2,25153.0
6091,iter5,PLANTS,ciclamino,cyclamen,moped,3,313.0
6092,iter5,PLANTS,ciclamino,cyclamen,veicolo a motore,4,275.0
6093,iter5,PLANTS,ciclamino,cyclamen,automobile,5,20518.0
6094,iter5,PLANTS,ciclamino,cyclamen,camion,6,15898.0
6095,iter5,PLANTS,ciclamino,cyclamen,aereo,7,962449.0
6096,iter5,PLANTS,ciclamino,cyclamen,treno,8,16540.0
6097,iter5,PLANTS,ciclamino,cyclamen,nave,9,21068.0
6098,iter5,PLANTS,ciclamino,cyclamen,motoscooter,10,210.0
6099,iter5,PLANTS,ciclamino,cyclamen,bus,11,300215.0
6100,iter5,PLANTS,ciclamino,cyclamen,pullman,12,17974.0
6101,iter5,PLANTS,ciclamino,cyclamen,taxis,13,1648.0
6102,iter5,PLANTS,ciclamino,cyclamen,tram,14,21351.0
6103,iter5,PLANTS,ciclamino,cyclamen,metro,15,19529.0
6104,iter5,PLANTS,ciclamino,cyclamen,aero-nave,16,3.0
6105,iter5,PLANTS,ciclamino,cyclamen,aereo ad elica,17,46.0
6106,iter5,PLANTS,ciclamino,cyclamen,aereo ad ali rotanti,18,0.0
6107,iter5,PLANTS,ciclamino,cyclamen,aereo ad ali rigide,19,0.0
6108,iter5,PLANTS,ciclamino,cyclamen,treno a scartamento ridotto,20,30.0
6109,iter5,PLANTS,ciclamino,cyclamen,treno ad acqua profonda,21,0.0
6110,iter5,PLANTS,ciclamino,cyclamen,treno a carburante,22,0.0
6111,iter5,PLANTS,ciclamino,cyclamen,treno a gommone,23,0.0
6112,iter5,PLANTS,ciclamino,cyclamen,automobile elettrica,24,38.0
6113,iter5,PLANTS,ciclamino,cyclamen,automobile ad acqua,25,20.0
6114,iter5,PLANTS,ciliegio,cherry tree,alce,1,10596.0
6115,iter5,PLANTS,ciliegio,cherry tree,ciprio,2,123.0
6116,iter5,PLANTS,ciliegio,cherry tree,pipistrello,3,19231.0
6117,iter5,PLANTS,ciliegio,cherry tree,storno,4,15784.0
6118,iter5,PLANTS,ciliegio,cherry tree,cicogna,5,15510.0
6119,iter5,PLANTS,ciliegio,cherry tree,barbagianni,6,3585.0
6120,iter5,PLANTS,ciliegio,cherry tree,cormorano,7,7398.0
6121,iter5,PLANTS,ciliegio,cherry tree,gavi,8,10134.0
6122,iter5,PLANTS,ciliegio,cherry tree,ochenta,9,23.0
6123,iter5,PLANTS,ciliegio,cherry tree,rallo,10,3769.0
6124,iter5,PLANTS,ciliegio,cherry tree,strega,11,21417.0
6125,iter5,PLANTS,ciliegio,cherry tree,tuffetto,12,725.0
6126,iter5,PLANTS,ciliegio,cherry tree,ciuti,13,836.0
6127,iter5,PLANTS,ciliegio,cherry tree,gheppio,14,3110.0
6128,iter5,PLANTS,ciliegio,cherry tree,gracidae,15,0.0
6129,iter5,PLANTS,ciliegio,cherry tree,rondone,16,2064.0
6130,iter5,PLANTS,ciliegio,cherry tree,spigoloio,17,0.0
6131,iter5,PLANTS,ciliegio,cherry tree,trucchi,18,21926.0
6132,iter5,FOODS,cioccolato,chocolate,noccio,1,92.0
6133,iter5,FOODS,cioccolato,chocolate,crostata,2,15546.0
6134,iter5,FOODS,cioccolato,chocolate,mousse,3,18742.0
6135,iter5,FOODS,cioccolato,chocolate,sfogliato,4,7237.0
6136,iter5,FOODS,cioccolato,chocolate,pudding,5,4739.0
6137,iter5,FOODS,cioccolato,chocolate,gelato,6,16868.0
6138,iter5,FOODS,cioccolato,chocolate,marmoretta,7,2.0
6139,iter5,FOODS,cioccolato,chocolate,tiramisù,8,17336.0
6140,iter5,FOODS,cioccolato,chocolate,brownie,9,2627.0
6141,iter5,FOODS,cioccolato,chocolate,torta nera,10,91.0
6142,iter5,FOODS,cioccolato,chocolate,pasta,11,16668.0
6143,iter5,FOODS,cioccolato,chocolate,tartina,12,8330.0
6144,iter5,FOODS,cioccolato,chocolate,sacher,13,6907.0
6145,iter5,FOODS,cioccolato,chocolate,crocante,14,27.0
6146,iter5,FOODS,cioccolato,chocolate,gelate di cioccolato,15,0.0
6147,iter5,FOODS,cioccolato,chocolate,cremino,16,1731.0
6148,iter5,FOODS,cioccolato,chocolate,pasticcino,17,14921.0
6149,iter5,FOODS,cioccolato,chocolate,semplice,18,22217.0
6150,iter5,FOODS,cioccolato,chocolate,bicchierina,19,0.0
6151,iter5,FOODS,cioccolato,chocolate,fondente,20,13240.0
6152,iter5,FOODS,cioccolato,chocolate,zepplin,21,36.0
6153,iter5,FOODS,cioccolato,chocolate,bar,22,15421.0
6154,iter5,FOODS,cioccolato,chocolate,chip,23,14163.0
6155,iter5,FOODS,cioccolato,chocolate,spugna,24,18847.0
6156,iter5,FOODS,cioccolato,chocolate,dolce,25,21801.0
6157,iter5,FOODS,cioccolato,chocolate,pasticcino con panna e crema,26,0.0
6158,iter5,FOODS,cioccolato,chocolate,tortula,27,29.0
6159,iter5,FOODS,cioccolato,chocolate,tortona,28,25839.0
6160,iter5,STATIONERY,colla,glue,acqua,1,16546.0
6161,iter5,STATIONERY,colla,glue,pastelli per bibita,2,0.0
6162,iter5,STATIONERY,colla,glue,pasta,3,16668.0
6163,iter5,STATIONERY,colla,glue,pasta per barbe,4,0.0
6164,iter5,STATIONERY,colla,glue,acqua di solicito,5,0.0
6165,iter5,STATIONERY,colla,glue,pasta per occhi,6,0.0
6166,iter5,STATIONERY,colla,glue,pasta per capelli,7,18.0
6167,iter5,STATIONERY,colla,glue,pasta per barba solida,8,0.0
6168,iter5,STATIONERY,colla,glue,pasta per barba in polvere,9,0.0
6169,iter5,STATIONERY,colla,glue,pasta pomodoro,10,111.0
6170,iter5,STATIONERY,colla,glue,pasta all crema,11,0.0
6171,iter5,BODY PARTS,collo,neck,collare,1,18046.0
6172,iter5,BODY PARTS,collo,neck,collina,2,19467.0
6173,iter5,BODY PARTS,collo,neck,capezza di abbigliamento,3,0.0
6174,iter5,BODY PARTS,collo,neck,collina di abbigliamento,4,0.0
6175,iter5,BODY PARTS,collo,neck,olocostante,5,0.0
6176,iter5,BODY PARTS,collo,neck,cappello del carpentiere,6,0.0
6177,iter5,BODY PARTS,collo,neck,parruca,7,41.0
6178,iter5,BODY PARTS,collo,neck,cilindre,8,3.0
6179,iter5,BODY PARTS,collo,neck,raccoglitore di polvere,9,26.0
6180,iter5,BODY PARTS,collo,neck,cilindro di vetro,10,20.0
6181,iter5,BODY PARTS,collo,neck,stiluzzo,11,0.0
6182,iter5,HOUSING BUILDINGS,colonna,column,colonna d'acqua,1,0.0
6183,iter5,HOUSING BUILDINGS,colonna,column,colonna sonora,2,5513.0
6184,iter5,HOUSING BUILDINGS,colonna,column,colonna metallica,3,30.0
6185,iter5,HOUSING BUILDINGS,colonna,column,colonna di cera,4,3.0
6186,iter5,HOUSING BUILDINGS,colonna,column,colonna di paglia,5,1.0
6187,iter5,HOUSING BUILDINGS,colonna,column,colonna d'acciaio,6,0.0
6188,iter5,KITCHENWARE,coltello,knife,coltello da cucina,1,103.0
6189,iter5,KITCHENWARE,coltello,knife,coltello da taglio,2,25.0
6190,iter5,KITCHENWARE,coltello,knife,coltello da carne,3,30.0
6191,iter5,KITCHENWARE,coltello,knife,coltello da frullata,4,0.0
6192,iter5,KITCHENWARE,coltello,knife,coltello da pezzare,5,0.0
6193,iter5,KITCHENWARE,coltello,knife,coltello da pizze,6,0.0
6194,iter5,KITCHENWARE,coltello,knife,coltello da caricare,7,0.0
6195,iter5,FURNITURE,comodino,bedside table,lavandino,1,18972.0
6196,iter5,FURNITURE,comodino,bedside table,bidet,2,17369.0
6197,iter5,FURNITURE,comodino,bedside table,piscina,3,15193.0
6198,iter5,FURNITURE,comodino,bedside table,vaso urinario,4,0.0
6199,iter5,FURNITURE,comodino,bedside table,bidone,5,15252.0
6200,iter5,FURNITURE,comodino,bedside table,bidone di carta,6,12.0
6201,iter5,FURNITURE,comodino,bedside table,bidone di plastica,7,28.0
6202,iter5,FURNITURE,comodino,bedside table,bidone di carta solida,8,0.0
6203,iter5,FURNITURE,comodino,bedside table,urinaletteria,9,0.0
6204,iter5,FURNITURE,comodino,bedside table,piscina con acqua,10,47.0
6205,iter5,FURNITURE,comodino,bedside table,piscina con disinettante,11,0.0
6206,iter5,FURNITURE,comodino,bedside table,urinaletteria semplice,12,0.0
6207,iter5,FURNITURE,comodino,bedside table,urinaletteria con bidone,13,0.0
6208,iter5,FURNITURE,comodino,bedside table,bidone di sabbia,14,6.0
6209,iter5,FURNITURE,comodino,bedside table,bidone di ghiaia,15,0.0
6210,iter5,FURNITURE,comodino,bedside table,bidone di sabbia e ghiaia,16,0.0
6211,iter5,FURNITURE,comodino,bedside table,bidone di sabbia e ghiaia sfacciato,17,0.0
6212,iter5,FURNITURE,comodino,bedside table,bidone di fango,18,6.0
6213,iter5,HOBBIES,computer,computer,computer portatile,1,511.0
6214,iter5,HOBBIES,computer,computer,desktop computer,2,226.0
6215,iter5,HOBBIES,computer,computer,lap top,3,186.0
6216,iter5,HOBBIES,computer,computer,smartphone,4,16969.0
6217,iter5,HOBBIES,computer,computer,tablet,5,23900.0
6218,iter5,FURNITURE,comò,dresser,modulazioni,1,6520.0
6219,iter5,ANIMALS,coniglio,rabbit,pap giovanni xxiii,1,1.0
6220,iter5,ANIMALS,coniglio,rabbit,coniglio nero,2,156.0
6221,iter5,ANIMALS,coniglio,rabbit,coniglio rosa,3,38.0
6222,iter5,ANIMALS,coniglio,rabbit,coniglio bianco,4,1059.0
6223,iter5,ANIMALS,coniglio,rabbit,coniglio canguro,5,0.0
6224,iter5,ANIMALS,coniglio,rabbit,coniglio della savanna,6,0.0
6225,iter5,ANIMALS,coniglio,rabbit,coniglio della pampa,7,0.0
6226,iter5,ANIMALS,coniglio,rabbit,coniglio della pampellata,8,0.0
6227,iter5,FURNISHINGS/FITTINGS,cornice,frame,profilo di lavoro,1,30.0
6228,iter5,FURNISHINGS/FITTINGS,cornice,frame,cornice di sbarra,2,0.0
6229,iter5,FURNISHINGS/FITTINGS,cornice,frame,cornice di libreria,3,1.0
6230,iter5,FURNISHINGS/FITTINGS,cornice,frame,cornice a forma di lussoccia,4,0.0
6231,iter5,FURNISHINGS/FITTINGS,cornice,frame,cornice a forma di rombi,5,0.0
6232,iter5,FURNISHINGS/FITTINGS,cornice,frame,cornice a forma di semicircolo,6,0.0
6233,iter5,FURNISHINGS/FITTINGS,cornice,frame,cornice a forma di piramide,7,0.0
6234,iter5,FURNISHINGS/FITTINGS,cornice,frame,cornice curva,8,40.0
6235,iter5,FURNISHINGS/FITTINGS,cornice,frame,cornice esagonale,9,24.0
6236,iter5,FURNISHINGS/FITTINGS,cornice,frame,cornice ottagonale,10,62.0
6237,iter5,FURNISHINGS/FITTINGS,cornice,frame,corona,11,19474.0
6238,iter5,FURNITURE,credenza,cupboard,bara,1,20540.0
6239,iter5,HOBBIES,cruciverba,crossword,esame di matematica,1,33.0
6240,iter5,HOBBIES,cruciverba,crossword,test di aderenza alla fede,2,0.0
6241,iter5,HOBBIES,cruciverba,crossword,test di comprensione,3,25.0
6242,iter5,HOBBIES,cruciverba,crossword,test di esame di cuiapparel,4,0.0
6243,iter5,HOBBIES,cruciverba,crossword,test di esame di cuiapparel,5,0.0
6244,iter5,KITCHENWARE,cucchiaio,spoon,tazze,1,29549.0
6245,iter5,HOUSING BUILDINGS,cucina,kitchen,frullatore,1,24713.0
6246,iter5,HOUSING BUILDINGS,cucina,kitchen,tostapance,2,0.0
6247,iter5,HOUSING BUILDINGS,cucina,kitchen,lavatrice,3,131287.0
6248,iter5,HOUSING BUILDINGS,cucina,kitchen,microonde,4,20211.0
6249,iter5,HOUSING BUILDINGS,cucina,kitchen,lavastoviglie,5,21923.0
6250,iter5,HOUSING BUILDINGS,cucina,kitchen,fornace,6,17263.0
6251,iter5,HOUSING BUILDINGS,cucina,kitchen,grill,7,10472.0
6252,iter5,HOUSING BUILDINGS,cucina,kitchen,eletrolavastovasi,8,0.0
6253,iter5,BODY PARTS,cuore,heart,feto,1,16933.0
6254,iter5,FURNISHINGS/FITTINGS,cuscino,pillow,poltrone,1,19137.0
6255,iter5,FURNISHINGS/FITTINGS,cuscino,pillow,divani,2,22583.0
6256,iter5,FURNISHINGS/FITTINGS,cuscino,pillow,letto,3,18263.0
6257,iter5,FURNISHINGS/FITTINGS,cuscino,pillow,sedia,4,18873.0
6258,iter5,FURNISHINGS/FITTINGS,cuscino,pillow,sedia a rotelle,5,298.0
6259,iter5,FURNISHINGS/FITTINGS,cuscino,pillow,cugino,6,19261.0
6260,iter5,ANIMALS,delfino,dolphin,delfino comune,1,123.0
6261,iter5,ANIMALS,delfino,dolphin,orca bianca,2,2.0
6262,iter5,ANIMALS,delfino,dolphin,delfino bianco,3,180.0
6263,iter5,ANIMALS,delfino,dolphin,delfino azzurro,4,64.0
6264,iter5,ANIMALS,delfino,dolphin,delfino striato,5,5.0
6265,iter5,FURNITURE,divano,sofa,sofà,1,6261.0
6266,iter5,FURNITURE,divano,sofa,poltrona,2,17953.0
6267,iter5,FURNITURE,divano,sofa,bancone,3,14413.0
6268,iter5,FURNITURE,divano,sofa,libreria,4,20016.0
6269,iter5,FURNITURE,divano,sofa,covo-letto,5,0.0
6270,iter5,FURNITURE,divano,sofa,ottotan,6,0.0
6271,iter5,FURNITURE,divano,sofa,poltrona da corriere,7,0.0
6272,iter5,FURNITURE,divano,sofa,poltrona da paradosso,8,0.0
6273,iter5,FURNITURE,divano,sofa,poltrona a gambissù,9,0.0
6274,iter5,FURNITURE,divano,sofa,fregata,10,19501.0
6275,iter5,FURNITURE,divano,sofa,divano a gambissù,11,0.0
6276,iter5,FURNITURE,divano,sofa,fregata ad anello,12,0.0
6277,iter5,FURNITURE,divano,sofa,divano a cavalletto,13,0.0
6278,iter5,PLANTS,edera,ivy,frullatore - è una macchina che frulla il frullato,1,0.0
6279,iter5,PLANTS,edera,ivy,aspirapolvere - è una macchina che pulisce i tessuti,2,0.0
6280,iter5,PLANTS,edera,ivy,tostapance - è una macchina che tosta il pane,3,0.0
6281,iter5,PLANTS,edera,ivy,lavatrice - è una macchina che lava e asciuga il tessuto,4,0.0
6282,iter5,PLANTS,edera,ivy,microonde - è una macchina che cuce cibi in pochissimo tempo,5,0.0
6283,iter5,PLANTS,edera,ivy,lavastoviglie - è una macchina che lava e asciuga i piatti,6,0.0
6284,iter5,PLANTS,edera,ivy,elettrodomestico - è una macchina che usa l'elettricità per eseguire un compito di lavoro (in,7,0.0
6285,iter5,ANIMALS,elefante,elephant,elefante africano comune,1,1.0
6286,iter5,ANIMALS,elefante,elephant,elefante nero,2,34.0
6287,iter5,ANIMALS,elefante,elephant,elefante grigio,3,39.0
6288,iter5,ANIMALS,elefante,elephant,elefante asiatico indiano,4,0.0
6289,iter5,ANIMALS,elefante,elephant,elefante asiatico australe,5,0.0
6290,iter5,ANIMALS,elefante,elephant,elefante asiatico africano meridionale,6,0.0
6291,iter5,VEHICLES,elicottero,helicopter,aeroelicottero,1,0.0
6292,iter5,VEHICLES,elicottero,helicopter,autogiro,2,963.0
6293,iter5,VEHICLES,elicottero,helicopter,elicottero d'acqua,3,0.0
6294,iter5,VEHICLES,elicottero,helicopter,elicottero di elicopters,4,0.0
6295,iter5,VEHICLES,elicottero,helicopter,elicottero di idrocarburi,5,0.0
6296,iter5,VEHICLES,elicottero,helicopter,elicottero di idrogeno,6,0.0
6297,iter5,VEHICLES,elicottero,helicopter,elicottero di alta quota,7,0.0
6298,iter5,VEHICLES,elicottero,helicopter,elicottero di alta velocità,8,0.0
6299,iter5,VEHICLES,elicottero,helicopter,elicottero di grande volume passeggeri,9,0.0
6300,iter5,VEHICLES,elicottero,helicopter,elicottero di piccola capacità di carichi,10,0.0
6301,iter5,STATIONERY,evidenziatore,marker,camera,1,24421.0
6302,iter5,STATIONERY,evidenziatore,marker,lampada,2,9708.0
6303,iter5,STATIONERY,evidenziatore,marker,microfono,3,16916.0
6304,iter5,STATIONERY,evidenziatore,marker,testimonianza,4,18201.0
6305,iter5,CLOTHES,felpa,sweatshirt,felpa regolare,1,0.0
6306,iter5,CLOTHES,felpa,sweatshirt,felpa ingobbiata,2,0.0
6307,iter5,CLOTHES,felpa,sweatshirt,felpa di puro,3,7.0
6308,iter5,CLOTHES,felpa,sweatshirt,felpa di velatura,4,0.0
6309,iter5,CLOTHES,felpa,sweatshirt,felpa con retino,5,0.0
6310,iter5,CLOTHES,felpa,sweatshirt,felpa per capelli scuri,6,0.0
6311,iter5,CLOTHES,felpa,sweatshirt,felpa per capelli biondi,7,0.0
6312,iter5,CLOTHES,felpa,sweatshirt,felpa per capelli rossi,8,0.0
6313,iter5,PLANTS,ficus,rubber plant,ficus benjamina,1,419.0
6314,iter5,HOUSING BUILDINGS,finestra,window,finestra aperta,1,232.0
6315,iter5,HOUSING BUILDINGS,finestra,window,finestra chiusa,2,44.0
6316,iter5,HOUSING BUILDINGS,finestra,window,finestra bifora,3,150.0
6317,iter5,HOUSING BUILDINGS,finestra,window,finestra trifora,4,44.0
6318,iter5,HOUSING BUILDINGS,finestra,window,finestra quadrofora,5,0.0
6319,iter5,HOUSING BUILDINGS,finestra,window,finestra orizzontale,6,120.0
6320,iter5,HOUSING BUILDINGS,finestra,window,finestra curva,7,10.0
6321,iter5,HOUSING BUILDINGS,finestra,window,finestra quadra,8,13.0
6322,iter5,HOUSING BUILDINGS,finestra,window,finestra ad arco,9,76.0
6323,iter5,HOUSING BUILDINGS,finestra,window,finestra a sesto acuto,10,23.0
6324,iter5,FURNISHINGS/FITTINGS,fioriera,flowerpot,antipasto,1,18677.0
6325,iter5,FURNISHINGS/FITTINGS,fioriera,flowerpot,contadino,2,19655.0
6326,iter5,FURNISHINGS/FITTINGS,fioriera,flowerpot,pasta,3,16668.0
6327,iter5,FURNISHINGS/FITTINGS,fioriera,flowerpot,sushi,4,16825.0
6328,iter5,FURNISHINGS/FITTINGS,fioriera,flowerpot,sfide al vapore,5,0.0
6329,iter5,FURNISHINGS/FITTINGS,fioriera,flowerpot,dolci,6,25237.0
6330,iter5,FURNISHINGS/FITTINGS,fioriera,flowerpot,caffè,7,17465.0
6331,iter5,FURNISHINGS/FITTINGS,fioriera,flowerpot,gelateria,8,17101.0
6332,iter5,FURNISHINGS/FITTINGS,fioriera,flowerpot,ristoranti estemporanei,9,2.0
6333,iter5,FURNISHINGS/FITTINGS,fioriera,flowerpot,osterie,10,20261.0
6334,iter5,FURNISHINGS/FITTINGS,fioriera,flowerpot,panini,11,26279.0
6335,iter5,FURNISHINGS/FITTINGS,fioriera,flowerpot,burger,12,17410.0
6336,iter5,FURNISHINGS/FITTINGS,fioriera,flowerpot,pomodori freschi e salate,13,0.0
6337,iter5,FURNISHINGS/FITTINGS,fioriera,flowerpot,salumi,14,23113.0
6338,iter5,STATIONERY,foglio,sheet,libretto,1,20884.0
6339,iter5,STATIONERY,foglio,sheet,contratto,2,15120.0
6340,iter5,STATIONERY,foglio,sheet,certifica,3,26194.0
6341,iter5,STATIONERY,foglio,sheet,biglietto,4,17932.0
6342,iter5,STATIONERY,foglio,sheet,diploma,5,17356.0
6343,iter5,STATIONERY,foglio,sheet,licenza,6,20553.0
6344,iter5,KITCHENWARE,forbice,scissors,seppia,1,16778.0
6345,iter5,KITCHENWARE,forchetta,fork,spatola,1,12321.0
6346,iter5,KITCHENWARE,forchetta,fork,incolta,2,8225.0
6347,iter5,KITCHENWARE,forchetta,fork,fettaccecino,3,0.0
6348,iter5,KITCHENWARE,forchetta,fork,coccofrullino,4,0.0
6349,iter5,KITCHENWARE,forchetta,fork,maggiore,5,28690.0
6350,iter5,KITCHENWARE,forchetta,fork,campiello,6,11732.0
6351,iter5,KITCHENWARE,forchetta,fork,stilino,7,88.0
6352,iter5,KITCHENWARE,forchetta,fork,cappelletti,8,15088.0
6353,iter5,KITCHENWARE,forchetta,fork,boccuzio,9,0.0
6354,iter5,KITCHENWARE,forchetta,fork,lampi,10,31233.0
6355,iter5,KITCHENWARE,forchetta,fork,cucchietto,11,7.0
6356,iter5,KITCHENWARE,forchetta,fork,frullatore,12,24713.0
6357,iter5,KITCHENWARE,forchetta,fork,canopiato,13,0.0
6358,iter5,KITCHENWARE,forchetta,fork,chopper,14,5680.0
6359,iter5,KITCHENWARE,forchetta,fork,stuzzicadenti,15,11533.0
6360,iter5,KITCHENWARE,forchetta,fork,piroet,16,31.0
6361,iter5,KITCHENWARE,forchetta,fork,chimere,17,7476.0
6362,iter5,KITCHENWARE,forchetta,fork,pizzaaiolo,18,1.0
6363,iter5,KITCHENWARE,forchetta,fork,polpettaro,19,15.0
6364,iter5,KITCHENWARE,forchetta,fork,guarapietro,20,0.0
6365,iter5,KITCHENWARE,forchetta,fork,trattorino,21,2321.0
6366,iter5,KITCHENWARE,forchetta,fork,panettone,22,19678.0
6367,iter5,KITCHENWARE,forchetta,fork,tortellino,23,17205.0
6368,iter5,FOODS,formaggio,cheese,formaggio cheddar,1,48.0
6369,iter5,FOODS,formaggio,cheese,formaggio parmigiano,2,118.0
6370,iter5,FOODS,formaggio,cheese,formaggio gorgonzola,3,53.0
6371,iter5,FOODS,formaggio,cheese,formaggio grana,4,215.0
6372,iter5,FOODS,formaggio,cheese,formaggio pecorino,5,301.0
6373,iter5,FOODS,formaggio,cheese,formaggio moscovato,6,0.0
6374,iter5,FURNISHINGS/FITTINGS,fotografia,photography,smartphone,1,16969.0
6375,iter5,FOODS,frutta,fruit,mela,1,20103.0
6376,iter5,FOODS,frutta,fruit,arancia,2,21056.0
6377,iter5,FOODS,frutta,fruit,banana,3,16590.0
6378,iter5,FOODS,frutta,fruit,pera,4,16853.0
6379,iter5,FOODS,frutta,fruit,fragola,5,19228.0
6380,iter5,VEHICLES,furgone,van,auto,1,18955.0
6381,iter5,ANIMALS,gallo,cock,gallina domestica,1,50.0
6382,iter5,ANIMALS,gallo,cock,galliforme,2,193.0
6383,iter5,ANIMALS,gallo,cock,fagiano,3,12065.0
6384,iter5,ANIMALS,gallo,cock,anatra,4,17724.0
6385,iter5,ANIMALS,gallo,cock,oca,5,18999.0
6386,iter5,ANIMALS,gallo,cock,uccello selvatico,6,209.0
6387,iter5,BODY PARTS,gamba,leg,frullatore,1,24713.0
6388,iter5,BODY PARTS,gamba,leg,lavastoviglie,2,21923.0
6389,iter5,BODY PARTS,gamba,leg,aspettaciarre,3,0.0
6390,iter5,ANIMALS,gatto,cat,,1,0.0
6391,iter5,PLANTS,geranio,geranium,geranio rosa,1,166.0
6392,iter5,PLANTS,geranio,geranium,geranio grande,2,0.0
6393,iter5,PLANTS,geranio,geranium,geranio piccolo,3,3.0
6394,iter5,PLANTS,geranio,geranium,geranio selvatico,4,87.0
6395,iter5,PLANTS,geranio,geranium,geranio ornamentale,5,4.0
6396,iter5,PLANTS,geranio,geranium,geranio nero,6,1.0
6397,iter5,CLOTHES,giacca,jacket,bomber,1,17073.0
6398,iter5,CLOTHES,giacca,jacket,denim,2,14943.0
6399,iter5,CLOTHES,giacca,jacket,sartodetre,3,0.0
6400,iter5,CLOTHES,giacca,jacket,giubba,4,6284.0
6401,iter5,CLOTHES,giacca,jacket,jack,5,23449.0
6402,iter5,CLOTHES,giacca,jacket,tregamin,6,0.0
6403,iter5,CLOTHES,giacca,jacket,bomber deguello,7,0.0
6404,iter5,CLOTHES,giacca,jacket,giacca da caccia,8,20.0
6405,iter5,CLOTHES,giacca,jacket,giacca da lavoro,9,23.0
6406,iter5,CLOTHES,gilet,waistcoat,gilet rigido,1,1.0
6407,iter5,HOBBIES,gioco da tavola,game table,monopoly,1,2866.0
6408,iter5,HOBBIES,gioco da tavola,game table,scopone,2,2816.0
6409,iter5,HOBBIES,gioco da tavola,game table,ruzzle buzz,3,0.0
6410,iter5,HOBBIES,gioco da tavola,game table,scacchiere,4,17173.0
6411,iter5,HOBBIES,gioco da tavola,game table,gioco del duce,5,3.0
6412,iter5,HOBBIES,gioco da tavola,game table,chess,6,5313.0
6413,iter5,HOBBIES,giornale,newspaper,corriere della sera,1,73.0
6414,iter5,HOBBIES,giornale,newspaper,il manifesto,2,401.0
6415,iter5,HOBBIES,giornale,newspaper,il giornale dell'umbria,3,0.0
6416,iter5,HOBBIES,giornale,newspaper,la repubblica,4,240262.0
6417,iter5,HOBBIES,giornale,newspaper,il giornale di sicilia,5,31.0
6418,iter5,HOBBIES,giornale,newspaper,il giornale di padova,6,10.0
6419,iter5,ANIMALS,giraffa,giraffe,giraffa,1,9212.0
6420,iter5,PLANTS,girasole,sunflower,girasole comune,1,38.0
6421,iter5,PLANTS,girasole,sunflower,girasole gigante,2,34.0
6422,iter5,PLANTS,girasole,sunflower,girasole miniatura,3,1.0
6423,iter5,PLANTS,girasole,sunflower,girasole selvatico,4,33.0
6424,iter5,CLOTHES,giubotto,vest,giubboni,1,321.0
6425,iter5,CLOTHES,giubotto,vest,gabbie,2,23469.0
6426,iter5,CLOTHES,giubotto,vest,omonimos,3,0.0
6427,iter5,CLOTHES,giubotto,vest,inviolabili,4,11561.0
6428,iter5,CLOTHES,giubotto,vest,giacenti,5,6422.0
6429,iter5,CLOTHES,giubotto,vest,tecnobloccanti,6,0.0
6430,iter5,STATIONERY,gomma,rubber,bicicleta,1,344.0
6431,iter5,CLOTHES,gonna,skirt,,1,0.0
6432,iter5,STATIONERY,graffetta,clip,graffito urbanistico,1,0.0
6433,iter5,STATIONERY,graffetta,clip,taglio,2,18998.0
6434,iter5,STATIONERY,graffetta,clip,street art,3,214.0
6435,iter5,CLOTHES,guanti,gloves,glove,1,1782.0
6436,iter5,CLOTHES,guanti,gloves,mitten,2,144.0
6437,iter5,CLOTHES,guanti,gloves,oven mitt,3,1.0
6438,iter5,CLOTHES,guanti,gloves,fingers,4,3202.0
6439,iter5,CLOTHES,guanti,gloves,glove box,5,77.0
6440,iter5,CLOTHES,guanti,gloves,ballista,6,1529.0
6441,iter5,CLOTHES,guanti,gloves,sleeved garment,7,0.0
6442,iter5,CLOTHES,guanti,gloves,clove,8,248.0
6443,iter5,CLOTHES,guanti,gloves,gloved fist,9,0.0
6444,iter5,CLOTHES,guanti,gloves,paw,10,2821.0
6445,iter5,CLOTHES,guanti,gloves,tube socks,11,4.0
6446,iter5,CLOTHES,guanti,gloves,glove,12,1782.0
6447,iter5,FOODS,insalata,salad,carota,1,18649.0
6448,iter5,FOODS,insalata,salad,cipollo,2,90.0
6449,iter5,FOODS,insalata,salad,spinaci,3,26433.0
6450,iter5,FOODS,insalata,salad,lattuga,4,20024.0
6451,iter5,FOODS,insalata,salad,rosmarino,5,10332.0
6452,iter5,FOODS,insalata,salad,pomodoro,6,15754.0
6453,iter5,FOODS,insalata,salad,arugula,7,16.0
6454,iter5,FOODS,insalata,salad,ciccio,8,26781.0
6455,iter5,FOODS,insalata,salad,cembroli,9,0.0
6456,iter5,FOODS,insalata,salad,cavolfiore,10,16155.0
6457,iter5,FOODS,insalata,salad,limoni,11,14409.0
6458,iter5,FOODS,insalata,salad,olive,12,26538.0
6459,iter5,FOODS,insalata,salad,mozzarella,13,20760.0
6460,iter5,FOODS,insalata,salad,feta,14,7115.0
6461,iter5,FOODS,insalata,salad,pollo,15,19596.0
6462,iter5,FOODS,insalata,salad,aglio,16,23717.0
