,participant,category,concept,concept_eng,exemplar,rank,abs_freq
10720,iter5,PLANTS,margherita,daisy,biscotto,10,22789.0
10721,iter5,PLANTS,margherita,daisy,panzerotto,11,1489.0
10722,iter5,PLANTS,margherita,daisy,focaccia al rosmarino,12,35.0
10723,iter5,PLANTS,margherita,daisy,focaccia con pomodoro,13,24.0
10724,iter5,PLANTS,margherita,daisy,focaccia con olio,14,24.0
10725,iter5,PLANTS,margherita,daisy,focaccia con aglio,15,2.0
10726,iter5,PLANTS,margherita,daisy,focaccia con formaggio,16,21.0
10727,iter5,PLANTS,margherita,daisy,focaccia con prosciutto,17,18.0
10728,iter5,PLANTS,margherita,daisy,focaccia con olivi,18,0.0
10729,iter5,PLANTS,margherita,daisy,focaccia con capperi,19,5.0
10730,iter5,PLANTS,margherita,daisy,focaccia con pomodori secchi,20,1.0
10731,iter5,PLANTS,margherita,daisy,focaccia con pomodori selvatici,21,0.0
10732,iter5,PLANTS,margherita,daisy,f,22,20261.0
10733,iter5,STATIONERY,matita,pencil,matita scrittrice,1,0.0
10734,iter5,STATIONERY,matita,pencil,matita da disegno,2,24.0
10735,iter5,STATIONERY,matita,pencil,matita da calligrafia,3,0.0
10736,iter5,STATIONERY,matita,pencil,matita da cucitura,4,0.0
10737,iter5,STATIONERY,matita,pencil,matita da gioco,5,0.0
10738,iter5,STATIONERY,matita,pencil,matita per disegno tecnico,6,3.0
10739,iter5,KITCHENWARE,mestolo,ladle,bicchierino,1,18449.0
10740,iter5,KITCHENWARE,mestolo,ladle,tazza,2,18646.0
10741,iter5,KITCHENWARE,mestolo,ladle,piatto,3,15552.0
10742,iter5,KITCHENWARE,mestolo,ladle,coppa,4,20005.0
10743,iter5,KITCHENWARE,mestolo,ladle,vaso,5,16519.0
10744,iter5,KITCHENWARE,mestolo,ladle,tigella,6,827.0
10745,iter5,KITCHENWARE,mestolo,ladle,ciotola,7,17993.0
10746,iter5,KITCHENWARE,mestolo,ladle,conchiglia,8,14541.0
10747,iter5,KITCHENWARE,mestolo,ladle,piatto da riso,9,2.0
10748,iter5,KITCHENWARE,mestolo,ladle,piatto da pasta,10,6.0
10749,iter5,KITCHENWARE,mestolo,ladle,piatto da conti,11,0.0
10750,iter5,KITCHENWARE,mestolo,ladle,piatto da frullato,12,0.0
10751,iter5,KITCHENWARE,mestolo,ladle,piatto da tavolo,13,5.0
10752,iter5,KITCHENWARE,mestolo,ladle,piatto da pranzo,14,22.0
10753,iter5,KITCHENWARE,mestolo,ladle,piatto da cena,15,8.0
10754,iter5,KITCHENWARE,mestolo,ladle,piatto da pizza,16,43.0
10755,iter5,KITCHENWARE,mestolo,ladle,piatto da hamburger,17,0.0
10756,iter5,KITCHENWARE,mestolo,ladle,piatto da sushi,18,5.0
10757,iter5,KITCHENWARE,mestolo,ladle,piatto da gelato,19,1.0
10758,iter5,KITCHENWARE,mestolo,ladle,piatto da yogurt,20,0.0
10759,iter5,KITCHENWARE,mestolo,ladle,piatto da pasticceria,21,3.0
10760,iter5,KITCHENWARE,mestolo,ladle,piatto da cucina,22,20.0
10761,iter5,KITCHENWARE,mestolo,ladle,piatto da b,23,0.0
10762,iter5,FURNISHINGS/FITTINGS,metro,meter,metro,1,19529.0
10763,iter5,PLANTS,mimosa,mimosa,giraffa,1,9212.0
10764,iter5,PLANTS,mimosa,mimosa,mimosa,2,15729.0
10765,iter5,PLANTS,mimosa,mimosa,mimosa,3,15729.0
10766,iter5,PLANTS,mimosa,mimosa,mimosa,4,15729.0
10767,iter5,PLANTS,mimosa,mimosa,mimosa,5,15729.0
10768,iter5,VEHICLES,motocicletta,motorcycle,moto,1,16932.0
10769,iter5,VEHICLES,motocicletta,motorcycle,motocicletta,2,18648.0
10770,iter5,VEHICLES,motocicletta,motorcycle,motociclo,3,16769.0
10771,iter5,VEHICLES,motocicletta,motorcycle,mototurismo,4,1965.0
10772,iter5,VEHICLES,motocicletta,motorcycle,mototrain,5,0.0
10773,iter5,VEHICLES,motocicletta,motorcycle,mototrike,6,0.0
10774,iter5,ANIMALS,mucca,cow,mucca bianca,1,23.0
10775,iter5,ANIMALS,mucca,cow,mucca nera,2,44.0
10776,iter5,ANIMALS,mucca,cow,mucca bruna,3,24.0
10777,iter5,ANIMALS,mucca,cow,mucca marrone,4,35.0
10778,iter5,ANIMALS,mucca,cow,mucca selvaggia,5,8.0
10779,iter5,ANIMALS,mucca,cow,mucca domestica,6,7.0
10780,iter5,HOUSING BUILDINGS,muro,wall,muro di pietra,1,23.0
10781,iter5,HOUSING BUILDINGS,muro,wall,muro di cemento,2,35.0
10782,iter5,HOUSING BUILDINGS,muro,wall,muro di legno,3,25.0
10783,iter5,HOUSING BUILDINGS,muro,wall,muro di vetro,4,24.0
10784,iter5,HOUSING BUILDINGS,muro,wall,muro di mattoni,5,26.0
10785,iter5,HOUSING BUILDINGS,muro,wall,muro di lamiera,6,20.0
10786,iter5,HOUSING BUILDINGS,muro,wall,muro di pannelli,7,17.0
10787,iter5,HOUSING BUILDINGS,muro,wall,muro di legno massello,8,1.0
10788,iter5,HOUSING BUILDINGS,muro,wall,muro di pietra scolpita,9,1.0
10789,iter5,HOUSING BUILDINGS,muro,wall,muro di vetro colorato,10,0.0
10790,iter5,HOUSING BUILDINGS,muro,wall,muro di vetro inserimento,11,0.0
10791,iter5,HOUSING BUILDINGS,muro,wall,muro di vetro pietra,12,0.0
10792,iter5,HOUSING BUILDINGS,muro,wall,muro di vetro smeraldo,13,0.0
10793,iter5,HOUSING BUILDINGS,muro,wall,muro di vetro stucco,14,0.0
10794,iter5,HOUSING BUILDINGS,muro,wall,muro di vetro temperato,15,1.0
10795,iter5,HOUSING BUILDINGS,muro,wall,muro di vetro inserimento temperato,16,0.0
10796,iter5,HOUSING BUILDINGS,muro,wall,muro di vetro inserimento colorato,17,0.0
10797,iter5,HOUSING BUILDINGS,muro,wall,muro,18,21630.0
10798,iter5,BODY PARTS,naso,nose,naso umano,1,73.0
10799,iter5,BODY PARTS,naso,nose,naso canino,2,14.0
10800,iter5,BODY PARTS,naso,nose,naso equino,3,0.0
10801,iter5,BODY PARTS,naso,nose,naso bovino,4,0.0
10802,iter5,BODY PARTS,naso,nose,naso ovino,5,0.0
10803,iter5,BODY PARTS,naso,nose,naso suino,6,4.0
10804,iter5,BODY PARTS,naso,nose,naso cavallo,7,2.0
10805,iter5,BODY PARTS,naso,nose,,8,0.0
10806,iter5,VEHICLES,nave,ship,nave da battaglia,1,60.0
10807,iter5,VEHICLES,nave,ship,nave da crociera,2,26.0
10808,iter5,VEHICLES,nave,ship,nave da guerra,3,358.0
10809,iter5,VEHICLES,nave,ship,nave da pesca,4,37.0
10810,iter5,VEHICLES,nave,ship,nave da cargo,5,21.0
10811,iter5,VEHICLES,nave,ship,nave da passeggiere,6,0.0
10812,iter5,VEHICLES,nave,ship,nave da caccia,7,18.0
10813,iter5,VEHICLES,nave,ship,nave da guerra,8,358.0
10814,iter5,BODY PARTS,occhio,eye,occhio umano,1,96.0
10815,iter5,BODY PARTS,occhio,eye,occhio animale,2,51.0
10816,iter5,BODY PARTS,occhio,eye,occhio robotico,3,49.0
10817,iter5,BODY PARTS,occhio,eye,occhio artificiale,4,139.0
10818,iter5,BODY PARTS,occhio,eye,occhio binocolare,5,0.0
10819,iter5,BODY PARTS,occhio,eye,occhio telescopico,6,41.0
10820,iter5,PLANTS,orchidea,orchid,orchidea,1,15534.0
10821,iter5,PLANTS,orchidea,orchid,dendroorchidea,2,0.0
10822,iter5,PLANTS,orchidea,orchid,orchidea selvatica,3,157.0
10823,iter5,PLANTS,orchidea,orchid,orchidea coltivata,4,11.0
10824,iter5,BODY PARTS,orecchio,ear,umano,1,19759.0
10825,iter5,BODY PARTS,orecchio,ear,animale,2,11096.0
10826,iter5,BODY PARTS,orecchio,ear,macchina,3,16990.0
10827,iter5,BODY PARTS,orecchio,ear,robot,4,20137.0
10828,iter5,BODY PARTS,orecchio,ear,altra tecnologia,5,1703.0
10829,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio meccanico,1,88.0
10830,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio a pendolo,2,23.0
10831,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio a molla,3,22.0
10832,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio a sfera,4,4.0
10833,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio a scappamento,5,8.0
10834,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio a torsione,6,0.0
10835,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio solare,7,125.0
10836,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio elettrico,8,234.0
10837,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio a radio,9,0.0
10838,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio a quattro mani,10,0.0
10839,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio a cinque mani,11,0.0
10840,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio a sette mani,12,0.0
10841,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio a dodici mani,13,0.0
10842,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio a venticinque mani,14,0.0
10843,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio a quaranta mani,15,0.0
10844,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio a cinquanta mani,16,0.0
10845,iter5,FURNISHINGS/FITTINGS,orologio,clock,orologio a cento mani,17,0.0
10846,iter5,FURNISHINGS/FITTINGS,orologio,clock,,18,0.0
10847,iter5,ANIMALS,orso,bear,orso polare,1,1206.0
10848,iter5,ANIMALS,orso,bear,orso nero,2,670.0
10849,iter5,ANIMALS,orso,bear,orso grigio,3,52.0
10850,iter5,ANIMALS,orso,bear,orso bruno,4,413.0
10851,iter5,ANIMALS,orso,bear,orso rosso,5,32.0
10852,iter5,ANIMALS,orso,bear,orso marino,6,59.0
10853,iter5,KITCHENWARE,padella,pan,fettuccine,1,6558.0
10854,iter5,KITCHENWARE,padella,pan,lasagne,2,18397.0
10855,iter5,KITCHENWARE,padella,pan,ravioli,3,24164.0
10856,iter5,KITCHENWARE,padella,pan,tortellini,4,14943.0
10857,iter5,KITCHENWARE,padella,pan,trofie,5,3095.0
10858,iter5,KITCHENWARE,padella,pan,farfalle,6,25598.0
10859,iter5,HOBBIES,palla,ball,calcio,1,17474.0
10860,iter5,HOBBIES,palla,ball,baseball,2,16530.0
10861,iter5,HOBBIES,palla,ball,tennis,3,14070.0
10862,iter5,HOBBIES,palla,ball,badminton,4,5374.0
10863,iter5,HOBBIES,palla,ball,voleiballo,5,0.0
10864,iter5,HOBBIES,palla,ball,pallavolo,6,24649.0
10865,iter5,HOBBIES,palla,ball,ping pong,7,5453.0
10866,iter5,HOBBIES,palla,ball,pallonetto,8,11783.0
10867,iter5,HOBBIES,palla,ball,hockey su ghiaccio,9,282.0
10868,iter5,HOBBIES,palla,ball,rugby,10,18085.0
10869,iter5,HOBBIES,palla,ball,pallonero,11,1.0
10870,iter5,HOBBIES,palla,ball,pallonuoto,12,0.0
10871,iter5,HOBBIES,palla,ball,pallacanestro,13,18753.0
10872,iter5,HOBBIES,palla,ball,baseball americano,14,339.0
10873,iter5,HOBBIES,palla,ball,cricket,15,11058.0
10874,iter5,HOBBIES,palla,ball,softball,16,8267.0
10875,iter5,HOBBIES,palla,ball,pallacorda,17,1136.0
10876,iter5,HOBBIES,palla,ball,pallone,18,22087.0
10877,iter5,HOBBIES,palla,ball,palla da bowling,19,43.0
10878,iter5,HOBBIES,palla,ball,pallone da golf,20,1.0
10879,iter5,HOBBIES,palla,ball,pallone da squash,21,0.0
10880,iter5,HOBBIES,palla,ball,pallone da tennis,22,7.0
10881,iter5,HOBBIES,palla,ball,pallone da beach volley,23,21.0
10882,iter5,HOBBIES,palla,ball,pallone da pallonuoto,24,0.0
10883,iter5,HOBBIES,palla,ball,pallone da voleiballo,25,0.0
10884,iter5,HOBBIES,palla,ball,pallone da rugby,26,24.0
10885,iter5,HOBBIES,palla,ball,,27,0.0
10886,iter5,BODY PARTS,pancia,belly,stomaco,1,19271.0
10887,iter5,BODY PARTS,pancia,belly,intestino,2,16377.0
10888,iter5,BODY PARTS,pancia,belly,fegato,3,15580.0
10889,iter5,BODY PARTS,pancia,belly,pancreas,4,17655.0
10890,iter5,BODY PARTS,pancia,belly,cieco,5,16833.0
10891,iter5,BODY PARTS,pancia,belly,bacino,6,17543.0
10892,iter5,FOODS,pane,bread,pane di frullo,1,0.0
10893,iter5,FOODS,pane,bread,pane di mais,2,21.0
10894,iter5,FOODS,pane,bread,pane di frumento,3,26.0
10895,iter5,FOODS,pane,bread,pane di segale,4,30.0
10896,iter5,FOODS,pane,bread,pane di avena,5,21.0
10897,iter5,FOODS,pane,bread,pane di farro,6,23.0
10898,iter5,FOODS,pane,bread,pane di pane,7,19.0
10899,iter5,CLOTHES,pantalone,trouser,pantalone,1,14680.0
10900,iter5,CLOTHES,pantalone,trouser,pantaloni,2,24566.0
10901,iter5,CLOTHES,pantalone,trouser,pantalone di legno,3,0.0
10902,iter5,CLOTHES,pantalone,trouser,pantalone di carta,4,2.0
10903,iter5,CLOTHES,pantalone,trouser,pantalone di plastica,5,22.0
10904,iter5,CLOTHES,pantalone,trouser,pantalone di cuoio,6,23.0
10905,iter5,CLOTHES,pantalone,trouser,pantalone di lana,7,27.0
10906,iter5,CLOTHES,pantalone,trouser,pantalone di seta,8,21.0
10907,iter5,CLOTHES,pantalone,trouser,pantalone di lino,9,35.0
10908,iter5,CLOTHES,pantalone,trouser,pantalone di cotone,10,22.0
10909,iter5,CLOTHES,pantalone,trouser,pantalone di jeans,11,20.0
10910,iter5,CLOTHES,pantalone,trouser,pantalone di denim,12,17.0
10911,iter5,CLOTHES,pantalone,trouser,pantalone di cotone jeans,13,0.0
10912,iter5,CLOTHES,pantalone,trouser,pantalone di lana jeans,14,0.0
10913,iter5,CLOTHES,pantalone,trouser,pantalone di seta jeans,15,0.0
10914,iter5,CLOTHES,pantalone,trouser,pantalone di lino jeans,16,0.0
10915,iter5,CLOTHES,pantalone,trouser,,17,0.0
10916,iter5,FOODS,pasta,pasta,spaghetti,1,16684.0
10917,iter5,FOODS,pasta,pasta,lasagna,2,21555.0
10918,iter5,FOODS,pasta,pasta,penne,3,29217.0
10919,iter5,FOODS,pasta,pasta,farfalle,4,25598.0
10920,iter5,FOODS,pasta,pasta,tagliatelle,5,14101.0
10921,iter5,FOODS,pasta,pasta,fusilli,6,7759.0
10922,iter5,FOODS,pasta,pasta,rigatoni,7,4024.0
10923,iter5,FOODS,pasta,pasta,rotini,8,350.0
10924,iter5,FOODS,pasta,pasta,maccheroni,9,12399.0
10925,iter5,FOODS,pasta,pasta,pici,10,4711.0
10926,iter5,FOODS,pasta,pasta,trofie,11,3095.0
10927,iter5,FOODS,pasta,pasta,fettuccine,12,6558.0
10928,iter5,FOODS,pasta,pasta,ziti,13,1200.0
10929,iter5,FOODS,pasta,pasta,bucatini,14,4075.0
10930,iter5,FOODS,pasta,pasta,campanelle,15,4195.0
10931,iter5,FOODS,pasta,pasta,penne rigate,16,826.0
10932,iter5,FOODS,pasta,pasta,fusilli farfalle,17,3.0
10933,iter5,FOODS,pasta,pasta,rotini penne,18,0.0
10934,iter5,FOODS,pasta,pasta,fusilli rigati,19,1.0
10935,iter5,FOODS,pasta,pasta,fusilli campanelle,20,0.0
10936,iter5,FOODS,pasta,pasta,fusilli penne rigate,21,1.0
10937,iter5,FOODS,pasta,pasta,fusilli rotini penne,22,0.0
10938,iter5,FOODS,pasta,pasta,fusilli fusilli farfalle,23,0.0
10939,iter5,FOODS,pasta,pasta,fusilli fusilli campanelle,24,0.0
10940,iter5,FOODS,pasta,pasta,fusilli fusilli pen,25,0.0
10941,iter5,STATIONERY,pastello,pastel,spaghetti,1,16684.0
10942,iter5,STATIONERY,pastello,pastel,farfalle,2,25598.0
10943,iter5,STATIONERY,pastello,pastel,penne,3,29217.0
10944,iter5,STATIONERY,pastello,pastel,fusilli,4,7759.0
10945,iter5,STATIONERY,pastello,pastel,rigatoni,5,4024.0
10946,iter5,STATIONERY,pastello,pastel,bigoli,6,3256.0
10947,iter5,STATIONERY,pastello,pastel,farro,7,22777.0
10948,iter5,STATIONERY,pastello,pastel,riso,8,363062.0
10949,iter5,STATIONERY,pastello,pastel,lasagna,9,21555.0
10950,iter5,STATIONERY,pastello,pastel,tortellini,10,14943.0
10951,iter5,STATIONERY,pastello,pastel,ravioli,11,24164.0
10952,iter5,STATIONERY,pastello,pastel,tagliatelle,12,14101.0
10953,iter5,STATIONERY,pastello,pastel,fettuccine,13,6558.0
10954,iter5,STATIONERY,pastello,pastel,fettuccine alfredo,14,53.0
10955,iter5,STATIONERY,pastello,pastel,spaghetti alla bolognese,15,61.0
10956,iter5,STATIONERY,pastello,pastel,spaghetti carbonara,16,23.0
10957,iter5,STATIONERY,pastello,pastel,spaghetti alla marinara,17,27.0
10958,iter5,STATIONERY,pastello,pastel,spaghetti alla puttanesca,18,24.0
10959,iter5,STATIONERY,pastello,pastel,spaghetti alla pesto,19,0.0
10960,iter5,STATIONERY,pastello,pastel,spaghetti alla chitarra,20,44.0
10961,iter5,STATIONERY,pastello,pastel,spaghetti alla vongole,21,44.0
10962,iter5,STATIONERY,pastello,pastel,spaghetti alla ghiotta,22,1.0
10963,iter5,STATIONERY,pastello,pastel,spaghetti all'aglio e,23,0.0
10964,iter5,HOUSING BUILDINGS,pavimento,floor,asfalto,1,18615.0
10965,iter5,HOUSING BUILDINGS,pavimento,floor,cemento,2,16955.0
10966,iter5,HOUSING BUILDINGS,pavimento,floor,parcheggio,3,16938.0
10967,iter5,HOUSING BUILDINGS,pavimento,floor,strada,4,19323.0
10968,iter5,HOUSING BUILDINGS,pavimento,floor,sintetico,5,22048.0
10969,iter5,STATIONERY,penna,pen,penna da scrivere,1,29.0
10970,iter5,STATIONERY,penna,pen,penna da tintare,2,0.0
10971,iter5,STATIONERY,penna,pen,penna da disegno,3,21.0
10972,iter5,STATIONERY,penna,pen,penna da calligrafia,4,9.0
10973,iter5,STATIONERY,penna,pen,penna a sperello,5,0.0
10974,iter5,STATIONERY,penna,pen,penna di uccello,6,20.0
10975,iter5,STATIONERY,penna,pen,penna di legno,7,23.0
10976,iter5,STATIONERY,penna,pen,penna di metallo,8,21.0
10977,iter5,STATIONERY,penna,pen,penna di plastica,9,22.0
10978,iter5,STATIONERY,penna,pen,penna di gomma,10,2.0
10979,iter5,STATIONERY,penna,pen,penna di ottone,11,1.0
10980,iter5,STATIONERY,penna,pen,penna di cristallo,12,3.0
10981,iter5,STATIONERY,penna,pen,penna di vetro,13,4.0
10982,iter5,STATIONERY,penna,pen,penna di piuma,14,14.0
10983,iter5,STATIONERY,penna,pen,penna di seta,15,2.0
10984,iter5,STATIONERY,penna,pen,penna di perla,16,0.0
10985,iter5,STATIONERY,penna,pen,penna di oro,17,5.0
10986,iter5,STATIONERY,penna,pen,penna di argento,18,5.0
10987,iter5,STATIONERY,penna,pen,penna di alluminio,19,5.0
10988,iter5,STATIONERY,penna,pen,penna di accetato,20,0.0
10989,iter5,STATIONERY,penna,pen,penna di nylon,21,0.0
10990,iter5,STATIONERY,penna,pen,pen,22,17971.0
10991,iter5,HOBBIES,pennello,brush,pennello da dipinto,1,0.0
10992,iter5,HOBBIES,pennello,brush,pennello da cucina,2,50.0
10993,iter5,HOBBIES,pennello,brush,pennello da cucina per l'olio,3,0.0
10994,iter5,HOBBIES,pennello,brush,pennello da cucina per la crema,4,0.0
10995,iter5,HOBBIES,pennello,brush,pennello da cucina per il miele,5,0.0
10996,iter5,HOBBIES,pennello,brush,pennello da cucina per il burro,6,0.0
10997,iter5,HOBBIES,pennello,brush,pennello da cucina per la crema di riso,7,0.0
10998,iter5,HOBBIES,pennello,brush,pennello da cucina per la crema di formaggio,8,0.0
10999,iter5,HOBBIES,pennello,brush,pennello da cucina per la crema di pesce,9,0.0
11000,iter5,HOBBIES,pennello,brush,pennello da cucina per la crema di frittata,10,0.0
11001,iter5,HOBBIES,pennello,brush,pennello da cucina per la crema di crema,11,0.0
11002,iter5,HOBBIES,pennello,brush,pennello da cucina per la,12,1.0
11003,iter5,KITCHENWARE,pentola,pot,pentola per cucina,1,6.0
11004,iter5,KITCHENWARE,pentola,pot,pentola per bollitore,2,0.0
11005,iter5,KITCHENWARE,pentola,pot,pentola per forno,3,3.0
11006,iter5,KITCHENWARE,pentola,pot,pentola per risotto,4,19.0
11007,iter5,KITCHENWARE,pentola,pot,pentola per pasta,5,17.0
11008,iter5,KITCHENWARE,pentola,pot,pentola per polenta,6,2.0
11009,iter5,KITCHENWARE,pentola,pot,pentola per zuppe,7,7.0
11010,iter5,KITCHENWARE,pentola,pot,pentola per frittata,8,1.0
11011,iter5,KITCHENWARE,pentola,pot,pentola per crepe,9,0.0
11012,iter5,KITCHENWARE,pentola,pot,pentola per tortilla,10,0.0
11013,iter5,KITCHENWARE,pentola,pot,pentola per omelette,11,0.0
11014,iter5,KITCHENWARE,pentola,pot,pentola per fritte,12,0.0
11015,iter5,KITCHENWARE,pentola,pot,pentola per frittatine,13,0.0
11016,iter5,KITCHENWARE,pentola,pot,pent,14,552.0
11017,iter5,FOODS,pesce,fish,salmone,1,20922.0
11018,iter5,FOODS,pesce,fish,trota,2,18669.0
11019,iter5,FOODS,pesce,fish,pesce spada,3,830.0
11020,iter5,FOODS,pesce,fish,pesce gatto,4,103.0
11021,iter5,FOODS,pesce,fish,pesce volpe,5,18.0
11022,iter5,FOODS,pesce,fish,pesce farfalla,6,38.0
11023,iter5,FOODS,pesce,fish,pesce trota,7,19.0
11024,iter5,FOODS,pesce,fish,pesce dorato,8,175.0
11025,iter5,FOODS,pesce,fish,pesce tigre,9,74.0
11026,iter5,FOODS,pesce,fish,pesce chiodo,10,2.0
11027,iter5,FOODS,pesce,fish,pesce vongole,11,3.0
11028,iter5,FOODS,pesce,fish,pesce gambero,12,7.0
11029,iter5,FOODS,pesce,fish,pesce aragosta,13,1.0
11030,iter5,FOODS,pesce,fish,pesce gamberetto,14,5.0
11031,iter5,FOODS,pesce,fish,pesce merluzzo,15,34.0
11032,iter5,FOODS,pesce,fish,pesce tonnarella,16,0.0
11033,iter5,FOODS,pesce,fish,pesce tonno,17,37.0
11034,iter5,FOODS,pesce,fish,pesce orsa,18,0.0
11035,iter5,FOODS,pesce,fish,pesce balena,19,7.0
11036,iter5,FOODS,pesce,fish,pesce squid,20,0.0
11037,iter5,FOODS,pesce,fish,pesce calamaro,21,12.0
11038,iter5,FOODS,pesce,fish,pesce ceto,22,0.0
11039,iter5,FOODS,pesce,fish,pesce squero,23,0.0
11040,iter5,FOODS,pesce,fish,pesce baccala,24,4.0
11041,iter5,KITCHENWARE,piatto,plate,piatto da cucina,1,20.0
11042,iter5,KITCHENWARE,piatto,plate,piatto da pranzo,2,22.0
11043,iter5,KITCHENWARE,piatto,plate,piatto da deserto,3,0.0
11044,iter5,KITCHENWARE,piatto,plate,piatto da pasta,4,6.0
11045,iter5,KITCHENWARE,piatto,plate,piatto da carne,5,5.0
11046,iter5,KITCHENWARE,piatto,plate,piatto da pesce,6,30.0
11047,iter5,KITCHENWARE,piatto,plate,piatto da frullati,7,0.0
11048,iter5,KITCHENWARE,piatto,plate,piatto da frullate,8,0.0
11049,iter5,KITCHENWARE,piatto,plate,piatto da salate,9,0.0
11050,iter5,KITCHENWARE,piatto,plate,piatto da antipasto,10,23.0
11051,iter5,KITCHENWARE,piatto,plate,piatto da contorno,11,10.0
11052,iter5,KITCHENWARE,piatto,plate,piatto da spuntino,12,0.0
11053,iter5,KITCHENWARE,piatto,plate,piatto da verdura,13,4.0
11054,iter5,KITCHENWARE,piatto,plate,piatto da fr,14,0.0
11055,iter5,BODY PARTS,piede,foot,piede sinistro,1,141.0
11056,iter5,BODY PARTS,piede,foot,piede destro,2,286.0
11057,iter5,BODY PARTS,piede,foot,piede,3,25836.0
11058,iter5,BODY PARTS,piede,foot,piedi,4,36442.0
11059,iter5,BODY PARTS,piede,foot,piedi bianchi,5,165.0
11060,iter5,BODY PARTS,piede,foot,piedi neri,6,30.0
11061,iter5,BODY PARTS,piede,foot,piedi grossi,7,84.0
11062,iter5,BODY PARTS,piede,foot,piedi piccoli,8,368.0
11063,iter5,BODY PARTS,piede,foot,piedi calzati,9,25.0
11064,iter5,BODY PARTS,piede,foot,piedi nudi,10,1568.0
11065,iter5,BODY PARTS,piede,foot,piedi in abito,11,13.0
11066,iter5,BODY PARTS,piede,foot,piedi in pantofole,12,1.0
11067,iter5,BODY PARTS,piede,foot,piedi in sandali,13,3.0
11068,iter5,BODY PARTS,piede,foot,piedi in scarpe,14,20.0
11069,iter5,BODY PARTS,piede,foot,piedi in stivali,15,3.0
11070,iter5,BODY PARTS,piede,foot,piedi in ghezzi,16,0.0
11071,iter5,BODY PARTS,piede,foot,piedi in anziani,17,0.0
11072,iter5,BODY PARTS,piede,foot,piedi in zoccoli,18,1.0
11073,iter5,BODY PARTS,piede,foot,piedi in scarpe da lavoro,19,0.0
11074,iter5,BODY PARTS,piede,foot,piedi in scarpe da ginnastica,20,2.0
11075,iter5,BODY PARTS,piede,foot,piedi in scarpe da,21,7.0
11076,iter5,PLANTS,pino,pine,pineta,1,18848.0
11077,iter5,PLANTS,pino,pine,pinoli,2,23062.0
11078,iter5,PLANTS,pino,pine,pino d'alpe,3,0.0
11079,iter5,PLANTS,pino,pine,pino pigno,4,0.0
11080,iter5,PLANTS,pino,pine,pino silvestre,5,509.0
11081,iter5,PLANTS,pino,pine,pino mugo,6,865.0
11082,iter5,FOODS,pizza,pizza,margherita,1,18066.0
11083,iter5,FOODS,pizza,pizza,pepperoni,2,251.0
11084,iter5,FOODS,pizza,pizza,hawaiiana,3,635.0
11085,iter5,FOODS,pizza,pizza,quattro stagioni,4,535.0
11086,iter5,FOODS,pizza,pizza,veggie,5,2946.0
11087,iter5,FOODS,pizza,pizza,funghi,6,33424.0
11088,iter5,FOODS,pizza,pizza,diavolo,7,20826.0
11089,iter5,FOODS,pizza,pizza,bbq,8,8583.0
11090,iter5,FOODS,pizza,pizza,calzone,9,14710.0
11091,iter5,FOODS,pizza,pizza,pizza alla palmenta,10,0.0
11092,iter5,FOODS,pizza,pizza,pizza alla napoletana,11,29.0
11093,iter5,FOODS,pizza,pizza,pizza a taglio,12,26.0
11094,iter5,FOODS,pizza,pizza,pizza di pollo,13,3.0
11095,iter5,FOODS,pizza,pizza,pizza di pesce,14,2.0
11096,iter5,FOODS,pizza,pizza,pizza di prosciutto e arugula,15,0.0
11097,iter5,FOODS,pizza,pizza,pizza di gorgonzola e pere,16,0.0
11098,iter5,FOODS,pizza,pizza,pizza di gamberi,17,1.0
11099,iter5,FOODS,pizza,pizza,pizza di fiori di zucca,18,2.0
11100,iter5,FOODS,pizza,pizza,pizza di prosciutto e melanzane,19,0.0
11101,iter5,FOODS,pizza,pizza,pizza di pomodoro e mozzarella,20,0.0
11102,iter5,FOODS,pizza,pizza,pizza di ric,21,0.0
11103,iter5,FURNITURE,poltrona,armchair,divano,1,12824.0
11104,iter5,FURNITURE,poltrona,armchair,soffà,2,5.0
11105,iter5,FURNITURE,poltrona,armchair,sedie,3,25939.0
11106,iter5,FURNITURE,poltrona,armchair,cuscino,4,16676.0
11107,iter5,FURNITURE,poltrona,armchair,poltrona a rotelle,5,22.0
11108,iter5,FURNITURE,poltrona,armchair,poltrona a gambe lunghe,6,0.0
11109,iter5,FURNITURE,poltrona,armchair,poltrona a schienale,7,17.0
11110,iter5,FURNITURE,poltrona,armchair,poltrona a camicia,8,0.0
